t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000009.850000,1,300,300,113.31,48.04,0,2562,300/300/300/300/300/300
1700000009.900000,1,300,300,113.30,217.73,1,2668,300/300/300/300/300/300
1700000009.950000,1,300,300,113.29,49.20,0,2668,300/300/300/300/300/300
1700000010.000000,1,300,300,113.24,46.71,0,2668,300/300/300/300/300/300
1700000010.050000,1,300,300,113.16,222.31,1,2710,300/300/300/300/300/300
1700000010.100000,1,300,300,113.07,50.00,0,2710,300/300/300/300/300/300
1700000010.150000,1,300,300,113.00,51.94,0,2710,300/300/300/300/300/300
1700000010.200000,1,300,300,112.92,226.34,1,2742,300/300/300/300/300/300
1700000010.250000,1,300,300,112.81,51.72,0,2742,300/300/300/300/300/300
1700000010.300000,1,300,300,112.72,53.50,0,2742,300/300/300/300/300/300
1700000010.350000,1,300,300,112.64,231.08,1,2763,300/300/300/300/300/300
1700000010.400000,1,300,300,112.59,51.55,0,2763,300/300/300/300/300/300
1700000010.450000,1,300,300,112.55,51.20,0,2763,300/300/300/300/300/300
1700000010.500000,1,300,300,112.52,239.54,1,2795,300/300/300/300/300/300
1700000010.550000,1,300,300,112.49,57.48,0,2795,300/300/300/300/300/300
1700000010.600000,1,300,300,112.48,56.01,0,2795,300/300/300/300/300/300
1700000010.650000,1,300,300,112.52,244.97,1,2816,300/300/300/300/300/300
1700000010.700000,1,300,300,112.60,55.48,0,2816,300/300/300/300/300/300
1700000010.750000,1,300,300,112.72,53.89,0,2816,300/300/300/300/300/300
1700000010.800000,1,300,300,112.86,246.14,1,2851,300/300/300/300/300/300
1700000010.850000,1,300,300,113.07,56.35,0,2851,300/300/300/300/300/300
1700000010.900000,1,300,300,113.60,55.69,0,2851,300/300/300/300/300/300
1700000010.950000,1,300,300,114.33,254.61,1,2887,300/300/300/300/300/300
1700000011.000000,1,300,300,115.15,55.90,0,2887,300/300/300/300/300/300
1700000011.050000,1,300,300,116.05,58.02,0,2887,300/300/300/300/300/300
1700000011.100000,1,300,300,116.94,260.07,1,2933,300/300/300/300/300/300
1700000011.150000,1,300,300,117.69,57.24,0,2933,300/300/300/300/300/300
1700000011.200000,1,300,300,118.34,57.96,0,2933,300/300/300/287/300/300
1700000011.250000,1,300,300,118.98,267.35,1,2987,300/300/300/300/300/300
1700000011.300000,1,300,300,119.58,56.52,0,2987,300/300/300/300/300/300
1700000011.350000,1,300,300,120.10,56.95,0,2987,300/300/300/279/300/300
1700000011.400000,1,300,300,120.51,267.79,1,3072,300/300/300/293/300/300
1700000011.450000,1,300,300,120.79,54.67,0,3072,300/300/300/258/300/300
1700000011.500000,1,300,300,120.99,54.39,0,3072,300/300/300/269/300/300
1700000011.550000,1,300,300,121.19,269.55,1,3094,300/300/300/255/300/300
1700000011.600000,1,300,300,121.40,55.02,0,3094,300/300/300/244/300/300
1700000011.650000,1,300,300,121.59,55.00,0,3094,300/300/300/277/300/300
1700000011.700000,1,300,300,121.77,376.93,1,3031,300/300/300/300/300/300
1700000011.750000,1,300,300,121.85,60.32,0,3031,300/300/300/300/300/300
1700000011.800000,1,300,300,121.93,59.10,0,3031,300/300/300/300/300/300
1700000011.850000,1,300,300,121.93,365.37,1,3072,300/300/300/265/300/300
1700000011.900000,1,300,300,121.95,55.98,0,3072,300/300/300/300/300/300
1700000011.950000,1,300,300,121.97,57.57,0,3072,300/300/300/300/300/300
1700000012.000000,1,300,300,122.03,326.17,1,3114,300/300/300/300/300/300
1700000012.050000,1,300,300,122.11,57.35,0,3114,300/300/300/300/300/300
1700000012.100000,1,300,300,122.27,61.04,0,3114,300/300/300/300/300/300
1700000012.150000,1,300,300,122.40,226.88,1,3148,300/300/300/300/300/300
1700000012.200000,1,300,300,122.44,54.39,0,3148,300/300/300/300/300/300
1700000012.250000,1,300,300,122.41,57.43,0,3148,300/300/300/300/296/300
1700000012.300000,1,300,300,122.36,291.08,1,3229,300/300/300/297/288/300
1700000012.350000,1,300,300,122.19,58.30,0,3229,300/300/300/300/300/300
1700000012.400000,1,300,300,121.92,57.04,0,3229,300/300/300/300/300/300
1700000012.450000,1,300,300,121.60,291.60,1,3235,300/300/300/300/300/300
1700000012.500000,1,300,300,121.32,54.18,0,3235,300/300/300/300/300/300
1700000012.550000,1,300,300,121.11,52.38,0,3235,300/300/300/300/300/300
1700000012.600000,1,300,300,120.96,222.67,1,3133,300/300/300/300/300/300
1700000012.650000,1,300,300,120.83,58.29,0,3133,300/300/300/300/300/300
1700000012.700000,1,300,300,120.69,55.94,0,3133,300/300/300/300/300/300
1700000012.750000,1,300,300,120.50,317.36,1,3000,300/300/300/300/300/300
1700000012.800000,1,300,300,120.26,54.80,0,3000,300/300/300/300/300/300
1700000012.850000,1,300,300,120.08,52.80,0,3000,300/300/300/300/300/300
1700000012.900000,1,300,300,119.94,312.47,1,2985,300/300/300/300/300/300
1700000012.950000,1,300,300,119.83,50.96,0,2985,300/300/300/300/300/300
1700000013.000000,1,300,300,119.74,51.14,0,2985,300/300/300/300/300/300
1700000013.050000,1,300,300,119.67,314.06,1,2994,300/300/300/300/300/300
1700000013.100000,1,300,300,119.60,51.00,0,2994,300/300/300/300/300/300
1700000013.150000,1,300,300,119.56,48.65,0,2994,300/300/300/300/300/300
1700000013.200000,1,300,300,119.51,331.38,1,2982,300/300/300/300/300/300
1700000013.250000,1,300,300,119.43,52.13,0,2982,300/300/300/300/300/300
1700000013.300000,1,300,300,119.36,48.22,0,2982,300/300/300/300/300/300
1700000013.350000,1,300,300,119.26,330.81,1,3007,300/300/300/300/300/300
1700000013.400000,1,300,300,119.17,50.40,0,3007,300/300/300/300/300/300
1700000013.450000,1,300,300,119.07,51.68,0,3007,300/300/300/300/300/300
1700000013.500000,1,300,300,118.93,322.32,1,2924,300/300/300/300/300/300
1700000013.550000,1,300,300,118.82,52.91,0,2924,300/300/300/300/300/300
1700000013.600000,1,300,300,118.69,49.12,0,2924,300/300/300/300/300/300
1700000013.650000,1,300,300,118.60,334.92,1,2818,300/300/300/300/300/300
1700000013.700000,1,300,300,118.53,49.71,0,2818,300/300/300/300/300/300
1700000013.750000,1,300,300,118.46,48.44,0,2818,300/300/300/300/300/300
1700000013.800000,1,300,300,118.38,328.53,1,2671,300/300/300/300/300/300
1700000013.850000,1,300,300,118.22,49.20,0,2671,300/300/300/300/300/300
1700000013.900000,1,300,300,118.05,46.69,0,2671,300/300/300/300/300/300
1700000013.950000,1,300,300,117.89,290.73,1,2594,300/300/300/300/300/300
1700000014.000000,1,300,300,117.69,48.60,0,2594,300/300/300/300/300/300
1700000014.050000,1,300,300,117.53,47.33,0,2594,300/300/300/300/300/300
1700000014.100000,1,300,300,117.40,343.55,1,2574,300/300/300/300/300/300
1700000014.150000,1,300,300,117.24,47.26,0,2574,300/300/300/300/300/300
1700000014.200000,1,300,300,117.08,46.56,0,2574,300/300/300/300/300/300
1700000014.250000,1,300,300,116.88,362.70,1,2555,300/300/300/300/300/300
1700000014.300000,1,300,300,116.72,46.82,0,2555,300/300/300/300/300/300
1700000014.350000,1,300,300,116.54,46.92,0,2555,300/300/300/300/300/300
1700000014.400000,1,300,300,116.37,314.98,1,2533,300/300/300/300/300/300
1700000014.450000,1,300,300,116.18,46.46,0,2533,300/300/300/300/300/300
1700000014.500000,1,300,300,115.97,46.82,0,2533,300/300/300/300/300/300
1700000014.550000,1,300,300,115.81,335.51,1,2510,300/300/300/300/300/300
1700000014.600000,1,300,300,115.68,46.00,0,2510,300/300/300/300/300/300
1700000014.650000,1,300,300,115.58,46.52,0,2510,300/300/300/300/300/300
1700000014.700000,1,300,300,115.53,259.01,1,2500,300/300/300/300/300/300
1700000014.750000,1,300,300,115.50,47.65,0,2500,300/300/300/300/300/300
1700000014.800000,1,300,300,115.50,46.89,0,2500,300/300/300/300/300/300
1700000014.850000,1,300,300,115.54,228.34,1,2438,300/300/300/300/300/300
1700000014.900000,1,300,300,115.58,47.52,0,2438,300/300/300/300/300/300
1700000014.950000,1,300,300,115.64,45.31,0,2438,300/300/300/300/300/300
1700000015.000000,1,300,300,115.70,363.32,1,2396,300/300/300/300/300/300
1700000015.050000,1,300,300,115.76,46.44,0,2396,300/300/300/300/300/300
1700000015.100000,1,300,300,115.81,47.12,0,2396,300/300/300/300/300/300
1700000015.150000,1,300,300,115.87,194.64,1,2332,300/300/300/300/300/300
1700000015.200000,1,300,300,115.93,46.96,0,2332,300/300/300/300/300/300
1700000015.250000,1,300,300,116.00,45.72,0,2332,300/300/300/300/300/300
1700000015.300000,1,300,300,116.09,340.74,1,2274,300/300/300/300/300/300
1700000015.350000,1,300,300,116.18,45.04,0,2274,300/300/300/300/300/300
1700000015.400000,1,300,300,116.30,47.64,0,2274,300/300/300/300/300/300
1700000015.450000,1,300,300,116.44,334.45,1,2193,300/300/300/300/300/300
1700000015.500000,1,300,300,116.61,48.51,0,2193,300/300/300/300/300/300
1700000015.550000,1,300,300,116.79,48.31,0,2193,300/300/300/300/300/300
1700000015.600000,1,300,300,116.99,333.52,1,2121,300/300/300/300/300/300
1700000015.650000,1,300,300,117.20,45.29,0,2121,300/300/300/300/300/300
1700000015.700000,1,300,300,117.43,47.03,0,2121,300/300/300/300/300/300
1700000015.750000,1,300,300,117.66,364.56,1,2079,300/300/300/300/300/300
1700000015.800000,1,300,300,117.95,47.07,0,2079,300/300/300/300/300/300
1700000015.850000,1,300,300,118.27,47.14,0,2079,300/300/300/300/300/300
1700000015.900000,1,300,300,118.50,322.53,1,2049,300/300/300/300/300/300
1700000015.950000,1,300,300,118.59,46.96,0,2049,300/300/300/300/300/300
1700000016.000000,1,300,300,118.68,48.02,0,2049,300/300/300/300/300/300
1700000016.050000,1,300,300,118.74,226.19,1,2010,300/300/300/300/300/300
1700000016.100000,1,300,300,118.79,49.27,0,2010,300/300/300/300/300/300
1700000016.150000,1,300,300,118.74,48.49,0,2010,300/300/300/300/300/300
1700000016.200000,1,300,300,118.69,288.67,1,1987,300/300/300/300/300/300
1700000016.250000,1,300,300,118.64,47.50,0,1987,300/300/300/300/300/300
1700000016.300000,1,300,300,118.55,48.99,0,1987,300/300/300/300/300/300
1700000016.350000,1,300,300,118.48,293.25,1,1954,300/300/300/300/300/300
1700000016.400000,1,300,300,118.37,62.00,0,1954,300/300/300/300/300/300
1700000016.450000,1,300,300,118.25,46.55,0,1954,300/300/300/300/300/300
1700000016.500000,1,300,300,118.14,296.15,1,1952,300/300/300/300/300/300
1700000016.550000,1,300,300,118.05,48.34,0,1952,300/300/300/300/300/300
1700000016.600000,1,300,300,117.95,46.35,0,1952,300/300/300/300/300/300
1700000016.650000,1,300,300,117.87,168.97,1,1919,300/300/300/300/300/300
1700000016.700000,1,300,300,117.82,47.35,0,1919,300/300/300/300/300/300
1700000016.750000,1,300,300,117.72,45.98,0,1919,300/300/300/300/300/300
1700000016.800000,1,300,300,117.64,164.40,1,1898,300/300/300/300/300/300
1700000016.850000,1,300,300,117.58,48.21,0,1898,300/300/300/300/300/300
1700000016.900000,1,300,300,117.61,46.42,0,1898,300/300/300/300/300/300
1700000016.950000,1,300,300,117.67,264.18,1,1857,300/300/300/300/300/300
1700000017.000000,1,300,300,117.76,48.61,0,1857,300/300/300/300/300/300
1700000017.050000,1,300,300,117.80,46.15,0,1857,300/300/300/300/300/300
1700000017.100000,1,300,300,117.80,282.85,1,1835,300/300/300/300/300/300
1700000017.150000,1,300,300,117.76,46.85,0,1835,300/300/300/300/300/300
1700000017.200000,1,300,300,117.71,49.83,0,1835,300/300/300/300/300/300
1700000017.250000,1,300,300,117.64,315.04,1,1835,300/300/300/300/300/300
1700000017.300000,1,300,300,117.55,46.48,0,1835,300/300/300/300/300/300
1700000017.350000,1,300,300,117.48,47.72,0,1835,300/300/300/300/300/300
1700000017.400000,1,300,300,117.43,254.44,1,1833,300/300/300/300/300/300
1700000017.450000,1,300,300,117.40,48.30,0,1833,300/300/300/300/300/300
1700000017.500000,1,300,300,117.39,49.58,0,1833,300/300/300/300/300/300
1700000017.550000,1,300,300,117.40,284.29,1,1833,300/300/300/300/300/300
1700000017.600000,1,300,300,117.42,46.59,0,1833,300/300/300/300/300/300
1700000017.650000,1,300,300,117.46,45.62,0,1833,300/300/300/300/300/300
1700000017.700000,1,300,300,117.50,288.23,1,1833,300/300/300/300/300/300
1700000017.750000,1,300,300,117.53,46.60,0,1833,300/300/300/300/300/300
1700000017.800000,1,300,300,117.58,51.35,0,1833,300/300/300/300/300/300
