t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000006.050000,1,300,300,91.37,133.84,0,2327,300/300/300/300/300/300
1700000006.100000,1,266,300,92.20,172.87,0,2327,266/300/300/300/300/300
1700000006.150000,1,283,300,93.03,366.47,1,2257,283/300/300/300/300/300
1700000006.200000,1,260,300,93.55,178.84,0,2257,260/300/283/300/300/300
1700000006.250000,1,254,300,92.68,78.08,0,2257,254/300/137/167/279/300
1700000006.300000,1,109,300,81.77,265.77,1,2228,109/300/218/245/144/300
1700000006.350000,1,234,258,52.61,70.33,0,2228,234/258/300/300/225/148
1700000006.400000,1,226,186,73.74,98.22,0,2228,226/186/300/300/275/220
1700000006.450000,1,300,239,73.58,292.03,1,2314,300/239/300/300/300/147
1700000006.500000,1,300,300,73.40,60.17,0,2314,300/300/300/300/300/227
1700000006.550000,1,300,300,73.22,56.98,0,2314,300/300/300/300/300/300
1700000006.600000,1,300,300,73.03,230.99,1,2502,300/300/300/300/300/300
1700000006.650000,1,300,300,72.83,56.07,0,2502,300/300/300/300/289/300
1700000006.700000,1,300,300,72.62,62.03,0,2502,300/300/300/300/300/300
1700000006.750000,1,300,300,72.40,260.30,1,2644,300/300/300/300/267/300
1700000006.800000,1,300,300,72.18,102.60,0,2644,300/300/300/222/300/300
1700000006.850000,1,266,300,46.48,111.15,0,2644,266/300/300/300/140/300
1700000006.900000,1,84,300,67.78,251.88,1,2594,84/300/300/300/167/300
1700000006.950000,1,97,300,88.76,93.98,0,2594,97/300/215/152/154/293
1700000007.000000,1,110,210,91.87,50.99,0,2594,110/210/300/219/170/174
1700000007.050000,1,119,119,91.42,268.63,1,2638,119/119/300/293/300/173
1700000007.100000,1,117,300,90.47,78.99,0,2638,117/300/300/294/300/300
1700000007.150000,1,300,300,89.34,95.83,0,2638,300/300/300/300/300/260
1700000007.200000,1,300,300,88.18,268.02,1,2755,300/300/300/300/272/278
1700000007.250000,1,300,300,87.12,85.29,0,2755,300/300/300/300/300/248
1700000007.300000,1,300,300,86.19,80.76,0,2755,300/300/300/279/297/256
1700000007.350000,1,300,300,85.22,276.13,1,2846,300/300/300/300/267/278
1700000007.400000,1,300,300,84.21,78.84,0,2846,300/300/300/294/249/300
1700000007.450000,1,300,300,83.21,87.11,0,2846,300/300/300/285/300/300
1700000007.500000,1,300,300,82.26,216.45,1,2889,300/300/300/266/272/300
1700000007.550000,1,300,300,81.35,77.59,0,2889,300/300/300/260/270/300
1700000007.600000,1,300,300,80.50,63.24,0,2889,300/300/300/260/300/300
1700000007.650000,1,300,300,79.67,237.08,1,2905,300/300/300/253/300/277
1700000007.700000,1,300,300,78.90,62.43,0,2905,300/300/300/249/300/300
1700000007.750000,1,300,300,78.14,70.38,0,2905,300/300/300/259/299/300
1700000007.800000,1,300,300,77.42,269.38,1,2928,300/300/300/249/295/284
1700000007.850000,1,300,300,76.71,66.11,0,2928,300/300/300/238/291/300
1700000007.900000,1,300,300,76.03,71.16,0,2928,300/300/300/229/270/274
1700000007.950000,1,300,300,75.38,318.50,1,2953,300/300/300/231/300/257
1700000008.000000,1,300,300,74.74,63.74,0,2953,300/300/300/239/300/271
1700000008.050000,1,300,300,74.13,67.93,0,2953,300/300/300/230/284/283
1700000008.100000,1,300,290,73.57,270.47,1,2941,300/290/300/227/287/253
1700000008.150000,1,300,300,73.02,57.36,0,2941,300/300/300/222/285/249
1700000008.200000,1,300,300,72.49,58.63,0,2941,300/300/300/222/275/300
1700000008.250000,1,300,300,72.00,272.22,1,2905,300/300/300/219/272/271
1700000008.300000,1,300,300,71.52,60.82,0,2905,300/300/300/214/282/251
1700000008.350000,1,296,300,71.13,58.79,0,2905,296/300/300/211/298/300
1700000008.400000,1,283,300,70.80,253.10,1,2889,283/300/300/300/300/300
1700000008.450000,1,300,300,70.53,62.80,0,2889,300/300/300/276/300/300
1700000008.500000,1,300,300,70.32,63.95,0,2889,300/300/300/251/300/300
1700000008.550000,1,300,300,70.16,225.14,1,2890,300/300/300/300/300/300
1700000008.600000,1,300,300,70.03,66.46,0,2890,300/300/300/281/300/300
1700000008.650000,1,300,300,69.91,62.60,0,2890,300/300/300/293/300/300
1700000008.700000,1,300,300,69.78,240.76,1,2873,300/300/300/300/300/300
1700000008.750000,1,300,300,69.63,64.14,0,2873,300/300/300/278/267/300
1700000008.800000,1,300,300,69.46,55.77,0,2873,300/300/300/265/300/300
1700000008.850000,1,300,300,69.30,232.29,1,2829,300/300/300/265/300/300
1700000008.900000,1,300,300,69.14,58.47,0,2829,300/300/300/300/300/300
1700000008.950000,1,300,300,68.99,56.39,0,2829,300/300/300/300/300/300
1700000009.000000,1,300,300,68.82,228.72,1,2800,300/300/300/300/285/300
1700000009.050000,1,300,300,68.64,54.90,0,2800,300/300/300/300/300/300
1700000009.100000,1,300,300,68.46,58.29,0,2800,300/300/300/300/300/300
1700000009.150000,1,300,300,68.31,301.46,1,2832,300/300/300/300/300/300
1700000009.200000,1,300,300,68.20,50.48,0,2832,300/300/300/300/300/300
1700000009.250000,1,300,300,68.10,53.04,0,2832,300/300/300/300/300/300
1700000009.300000,1,300,300,67.99,245.26,1,2811,300/300/300/300/300/300
1700000009.350000,1,300,300,67.90,53.60,0,2811,300/300/300/300/300/300
1700000009.400000,1,300,300,67.82,50.04,0,2811,300/300/300/300/300/300
1700000009.450000,1,300,300,67.73,243.50,1,2799,300/300/300/300/300/300
1700000009.500000,1,300,300,67.67,50.27,0,2799,300/300/300/300/300/300
1700000009.550000,1,300,300,67.68,50.29,0,2799,300/300/300/300/300/300
1700000009.600000,1,300,300,67.80,251.94,1,2770,300/300/300/300/300/300
1700000009.650000,1,300,300,68.03,56.45,0,2770,300/300/300/300/300/277
1700000009.700000,1,290,300,68.31,52.25,0,2770,290/300/300/300/300/300
1700000009.750000,1,288,300,68.63,266.67,1,2750,288/300/300/300/300/300
1700000009.800000,1,280,300,68.95,53.47,0,2750,280/300/300/300/300/272
1700000009.850000,1,282,300,69.25,49.35,0,2750,282/300/300/300/300/300
1700000009.900000,1,298,300,69.49,268.55,1,2750,298/300/300/300/300/275
1700000009.950000,1,300,300,69.71,52.04,0,2750,300/300/300/300/300/269
1700000010.000000,1,292,300,69.87,51.47,0,2750,292/300/300/300/300/249
1700000010.050000,1,300,300,70.00,274.11,1,2750,300/300/300/300/300/300
1700000010.100000,1,300,300,70.03,53.98,0,2750,300/300/300/300/300/298
1700000010.150000,1,300,300,70.04,51.05,0,2750,300/300/300/300/300/300
1700000010.200000,1,300,300,70.01,285.46,1,2754,300/300/300/300/300/300
1700000010.250000,1,300,300,69.94,55.32,0,2754,300/300/300/300/300/300
1700000010.300000,1,300,300,69.89,50.99,0,2754,300/300/300/300/300/300
1700000010.350000,1,300,300,69.81,393.52,1,2813,300/300/300/300/300/300
1700000010.400000,1,300,300,69.73,52.47,0,2813,300/300/300/300/300/300
1700000010.450000,1,300,300,69.65,51.71,0,2813,300/300/300/300/300/300
1700000010.500000,1,300,300,69.59,349.81,1,2743,300/300/300/300/300/300
1700000010.550000,1,300,300,69.54,52.61,0,2743,300/300/300/300/300/300
1700000010.600000,1,300,300,69.49,52.34,0,2743,300/300/300/300/300/300
1700000010.650000,1,300,300,69.44,247.06,1,2582,300/300/300/300/300/300
1700000010.700000,1,300,300,69.38,49.36,0,2582,300/300/300/300/300/300
1700000010.750000,1,300,300,69.35,53.31,0,2582,300/300/300/300/300/300
1700000010.800000,1,300,300,69.32,556.48,1,2478,300/300/300/300/300/300
1700000010.850000,1,300,300,69.29,50.14,0,2478,300/300/300/300/300/300
1700000010.900000,1,300,300,69.27,51.40,0,2478,300/300/300/300/300/300
1700000010.950000,1,300,300,69.27,331.36,1,2499,300/300/300/300/300/300
1700000011.000000,1,300,300,69.27,52.23,0,2499,300/300/300/300/300/300
1700000011.050000,1,300,300,69.27,50.97,0,2499,300/300/300/300/300/300
1700000011.100000,1,300,300,69.28,393.51,1,2471,300/300/300/300/300/300
1700000011.150000,1,300,300,69.31,51.86,0,2471,300/300/300/300/300/300
1700000011.200000,1,300,300,69.33,51.66,0,2471,300/300/300/300/300/300
1700000011.250000,1,300,300,69.35,400.94,1,2372,300/300/300/300/300/300
1700000011.300000,1,300,300,69.39,52.74,0,2372,300/300/300/300/300/300
1700000011.350000,1,300,300,69.45,51.71,0,2372,300/300/300/300/300/300
1700000011.400000,1,300,300,69.54,473.08,1,2280,300/300/300/300/300/300
1700000011.450000,1,300,300,69.63,53.74,0,2280,300/300/300/300/300/300
1700000011.500000,1,300,300,69.73,51.24,0,2280,300/300/300/300/300/300
1700000011.550000,1,300,300,69.84,402.15,1,2318,300/300/300/300/300/300
1700000011.600000,1,300,300,69.99,51.28,0,2318,300/300/300/300/300/300
1700000011.650000,1,300,300,70.13,53.88,0,2318,300/300/300/300/300/300
1700000011.700000,1,300,300,70.30,356.87,1,2290,300/300/300/300/300/300
1700000011.750000,1,300,300,70.50,51.38,0,2290,300/300/300/300/300/300
1700000011.800000,1,300,300,70.70,52.19,0,2290,300/300/300/300/300/300
1700000011.850000,1,300,300,70.94,391.36,1,2256,300/300/300/300/300/300
1700000011.900000,1,300,300,71.19,48.67,0,2256,300/300/300/300/300/300
1700000011.950000,1,300,300,71.48,50.87,0,2256,300/300/300/300/300/300
1700000012.000000,1,300,300,71.78,355.49,1,2223,300/300/300/300/300/300
1700000012.050000,1,300,300,72.10,51.24,0,2223,300/300/300/300/300/300
1700000012.100000,1,300,300,72.46,53.31,0,2223,300/300/300/300/300/300
1700000012.150000,1,300,300,72.82,353.65,1,2223,300/300/300/300/300/300
1700000012.200000,1,300,300,73.20,51.47,0,2223,300/300/299/300/300/300
1700000012.250000,1,300,300,73.60,51.09,0,2223,300/300/300/300/300/300
1700000012.300000,1,300,300,74.00,290.92,1,2221,300/300/300/300/300/300
1700000012.350000,1,300,300,74.40,51.24,0,2221,300/300/300/300/300/300
1700000012.400000,1,300,300,74.80,53.42,0,2221,300/300/300/300/300/300
1700000012.450000,1,300,300,75.20,301.77,1,2233,300/300/300/300/300/300
1700000012.500000,1,300,300,75.57,53.27,0,2233,300/300/300/300/300/300
1700000012.550000,1,300,300,75.93,56.50,0,2233,300/300/285/300/300/300
1700000012.600000,1,300,300,76.28,260.59,1,2198,300/300/278/300/300/300
1700000012.650000,1,300,300,76.59,52.17,0,2198,300/300/276/300/300/300
1700000012.700000,1,300,300,76.89,52.99,0,2198,300/300/289/300/300/300
1700000012.750000,1,300,300,77.17,357.68,1,2188,300/300/279/300/300/300
1700000012.800000,1,300,300,77.43,51.36,0,2188,300/300/300/300/300/300
1700000012.850000,1,300,300,77.67,49.57,0,2188,300/300/300/300/300/300
1700000012.900000,1,300,300,77.87,306.68,1,2187,300/300/300/300/300/300
1700000012.950000,1,300,300,78.04,52.81,0,2187,300/300/289/300/300/300
1700000013.000000,1,300,300,78.20,51.45,0,2187,300/300/300/300/300/300
1700000013.050000,1,300,300,78.32,287.75,1,2173,300/300/300/300/300/300
1700000013.100000,1,300,300,78.42,51.11,0,2173,300/300/300/300/300/300
1700000013.150000,1,295,300,78.47,51.55,0,2173,295/300/300/300/300/300
1700000013.200000,1,292,300,78.49,288.51,1,2119,292/300/300/300/300/300
1700000013.250000,1,295,300,78.49,51.33,0,2119,295/300/300/300/300/300
1700000013.300000,1,297,300,78.46,52.22,0,2119,297/300/300/300/300/300
1700000013.350000,1,300,300,78.40,319.25,1,2081,300/300/300/300/300/300
1700000013.400000,1,300,300,78.30,54.65,0,2081,300/300/300/300/300/300
1700000013.450000,1,300,300,78.14,57.48,0,2081,300/300/298/300/300/300
1700000013.500000,1,297,300,77.96,286.16,1,2051,297/300/300/300/300/300
1700000013.550000,1,300,300,77.74,54.38,0,2051,300/300/300/300/300/300
1700000013.600000,1,300,300,77.51,53.78,0,2051,300/300/297/300/300/300
1700000013.650000,1,300,300,77.28,285.74,1,2053,300/300/300/300/300/300
1700000013.700000,1,299,300,77.01,53.50,0,2053,299/300/284/300/300/300
1700000013.750000,1,300,300,76.76,51.44,0,2053,300/300/286/300/300/300
1700000013.800000,1,299,300,76.52,297.18,1,2057,299/300/281/300/300/300
1700000013.850000,1,300,300,76.25,54.54,0,2057,300/300/285/300/300/300
1700000013.900000,1,300,300,75.99,56.24,0,2057,300/300/285/300/300/300
1700000013.950000,1,300,300,75.70,307.73,1,2003,300/300/300/300/300/300
1700000014.000000,1,300,300,75.42,57.75,0,2003,300/300/300/300/300/300
1700000014.050000,1,300,300,75.12,51.59,0,2003,300/300/292/300/300/300
1700000014.100000,1,300,300,74.83,336.74,1,1998,300/300/288/300/300/300
1700000014.150000,1,299,300,74.52,54.72,0,1998,299/300/280/300/300/300
1700000014.200000,1,300,300,74.23,53.49,0,1998,300/300/300/300/300/300
1700000014.250000,1,300,300,73.96,429.81,1,2000,300/300/283/300/300/300
1700000014.300000,1,300,300,73.69,54.18,0,2000,300/300/300/300/300/300
1700000014.350000,1,300,300,73.43,55.11,0,2000,300/300/300/300/300/300
1700000014.400000,1,300,300,73.22,343.02,1,1974,300/300/285/300/300/300
1700000014.450000,1,300,300,73.01,50.83,0,1974,300/300/281/300/300/300
1700000014.500000,1,300,300,72.82,50.54,0,1974,300/300/281/300/300/300
1700000014.550000,1,300,300,72.72,304.88,1,1996,300/300/300/300/300/300
1700000014.600000,1,300,300,72.62,54.53,0,1996,300/300/300/300/300/300
1700000014.650000,1,300,300,72.51,49.54,0,1996,300/300/300/300/300/300
1700000014.700000,1,300,300,72.43,383.89,1,1994,300/300/300/300/300/300
1700000014.750000,1,300,300,72.28,50.49,0,1994,300/300/300/300/300/300
1700000014.800000,1,300,300,72.15,50.52,0,1994,300/300/300/300/300/300
1700000014.850000,1,300,300,72.01,316.35,1,1997,300/300/300/300/300/300
1700000014.900000,1,300,300,71.88,53.44,0,1997,300/300/300/300/300/300
1700000014.950000,1,300,300,71.74,52.06,0,1997,300/300/283/286/300/300
1700000015.000000,1,300,300,71.63,323.50,1,2023,300/300/300/300/300/300
1700000015.050000,1,300,300,71.52,53.16,0,2023,300/300/300/284/300/300
1700000015.100000,1,300,300,71.40,51.27,0,2023,300/300/300/278/300/300
1700000015.150000,1,300,300,71.25,337.01,1,2054,300/300/300/300/300/300
1700000015.200000,1,300,300,71.10,52.56,0,2054,300/300/278/295/300/300
1700000015.250000,1,300,300,70.93,53.39,0,2054,300/300/270/300/300/300
1700000015.300000,1,300,300,70.74,282.92,1,2014,300/300/282/300/300/300
1700000015.350000,1,300,300,70.57,51.23,0,2014,300/300/300/300/300/300
1700000015.400000,1,300,300,70.38,49.49,0,2014,300/300/300/300/300/300
1700000015.450000,1,300,300,70.19,298.66,1,2002,300/300/300/300/300/300
1700000015.500000,1,300,300,70.01,53.70,0,2002,300/300/300/300/300/300
1700000015.550000,1,300,300,69.83,54.30,0,2002,300/300/300/300/300/300
1700000015.600000,1,300,300,69.66,263.74,1,1931,300/300/300/300/300/300
1700000015.650000,1,300,300,69.49,53.14,0,1931,300/300/300/300/300/300
1700000015.700000,1,300,300,69.33,51.59,0,1931,300/300/300/300/300/300
1700000015.750000,1,300,300,69.17,327.46,1,1988,300/300/300/300/300/300
1700000015.800000,1,300,300,69.01,50.31,0,1988,300/300/300/300/300/300
1700000015.850000,1,300,300,68.85,51.27,0,1988,300/300/300/300/300/300
1700000015.900000,1,300,300,68.69,251.85,1,1999,300/300/300/300/300/300
1700000015.950000,1,300,300,68.53,51.34,0,1999,300/300/300/300/300/300
1700000016.000000,1,300,300,68.37,53.54,0,1999,300/300/300/300/300/300
1700000016.050000,1,300,300,68.24,261.00,1,1999,300/300/300/300/300/300
1700000016.100000,1,300,300,68.10,50.81,0,1999,300/300/300/300/300/300
1700000016.150000,1,300,300,67.97,53.14,0,1999,300/300/300/300/300/300
1700000016.200000,1,300,300,67.84,257.47,1,2020,300/300/300/300/300/300
1700000016.250000,1,300,300,67.73,52.05,0,2020,300/300/300/300/300/300
1700000016.300000,1,300,300,67.63,50.23,0,2020,300/300/300/300/300/300
1700000016.350000,1,300,300,67.55,301.34,1,2016,300/300/300/300/300/300
1700000016.400000,1,300,300,67.46,51.58,0,2016,300/300/300/300/300/300
1700000016.450000,1,300,300,67.40,49.83,0,2016,300/300/300/300/300/300
1700000016.500000,1,300,300,67.36,256.92,1,2009,300/300/300/300/300/300
1700000016.550000,1,300,300,67.29,51.20,0,2009,300/300/300/300/300/300
1700000016.600000,1,300,300,67.26,51.13,0,2009,300/300/300/300/300/300
1700000016.650000,1,300,300,67.22,299.41,1,2054,300/300/300/300/300/300
1700000016.700000,1,300,300,67.19,51.48,0,2054,300/300/300/300/300/300
1700000016.750000,1,300,300,67.18,51.24,0,2054,300/300/300/300/300/300
1700000016.800000,1,300,300,67.16,296.31,1,2088,300/300/300/300/300/300
1700000016.850000,1,300,300,67.15,51.78,0,2088,300/300/300/300/300/300
1700000016.900000,1,300,300,67.16,51.05,0,2088,300/300/300/300/300/300
1700000016.950000,1,300,300,67.18,295.58,1,2105,300/300/300/300/300/300
1700000017.000000,1,300,300,67.19,50.39,0,2105,300/300/300/300/300/300
1700000017.050000,1,300,300,67.22,49.10,0,2105,300/300/300/300/300/300
1700000017.100000,1,300,300,67.27,298.64,1,2109,300/300/300/300/300/300
1700000017.150000,1,300,300,67.31,48.86,0,2109,300/300/300/300/300/300
1700000017.200000,1,300,300,67.37,49.28,0,2109,300/300/300/300/300/300
1700000017.250000,1,300,300,67.44,303.95,1,2115,300/300/300/300/300/300
1700000017.300000,1,300,300,67.51,50.50,0,2115,300/300/300/300/300/300
1700000017.350000,1,300,300,67.63,50.25,0,2115,300/300/300/300/300/300
1700000017.400000,1,300,300,67.72,349.96,1,2150,300/300/300/300/300/300
1700000017.450000,1,300,300,67.81,47.88,0,2150,300/300/300/300/300/300
1700000017.500000,1,300,300,67.92,49.64,0,2150,300/300/300/300/300/300
1700000017.550000,1,300,300,68.04,344.04,1,2180,300/300/300/300/300/300
1700000017.600000,1,300,300,68.16,49.99,0,2180,300/300/300/300/300/300
1700000017.650000,1,300,300,68.27,49.90,0,2180,300/300/300/300/300/300
1700000017.700000,1,300,300,68.42,347.33,1,2196,300/300/300/300/300/300
1700000017.750000,1,300,300,68.58,48.94,0,2196,300/300/300/300/300/300
1700000017.800000,1,300,300,68.74,50.06,0,2196,300/300/300/300/300/300
