t,tracked,n_obs0,n_obs1,mean0,ms
1520530313.999756,1,436,167,16.15,10.87
1520530314.049757,1,436,177,16.30,10.79
1520530314.099763,1,441,179,16.26,11.20
1520530314.149765,1,436,184,16.26,10.86
1520530314.199766,1,441,190,16.32,11.48
1520530314.249768,1,437,185,16.38,11.00
1520530314.299769,1,436,172,16.41,10.72
1520530314.349771,1,434,184,16.34,10.93
1520530314.399773,1,437,179,16.35,10.95
1520530314.449774,1,437,180,16.33,11.09
1520530314.499774,1,436,166,16.42,11.00
1520530314.549776,1,439,159,16.33,10.99
1520530314.599777,1,435,157,16.37,11.03
1520530314.649779,1,437,161,16.46,11.22
1520530314.699780,1,439,159,16.59,11.76
1520530314.749782,1,443,157,16.57,11.81
1520530314.799787,1,439,156,16.62,12.63
1520530314.849784,1,443,161,16.77,12.82
1520530314.899810,1,441,155,17.15,11.71
1520530314.949812,1,436,161,17.35,11.22
1520530314.999919,1,440,159,17.36,11.27
1520530315.049815,1,442,174,17.41,11.24
1520530315.099817,1,443,159,17.47,10.89
1520530315.149818,1,440,157,17.53,10.95
1520530315.199819,1,443,166,17.58,10.86
1520530315.249821,1,439,150,17.67,10.75
1520530315.299635,1,439,142,14.64,10.93
1520530315.349637,1,444,137,14.56,10.90
1520530315.399639,1,437,142,14.51,10.72
1520530315.449640,1,440,136,14.51,10.79
1520530315.499642,1,441,138,14.36,10.66
1520530315.549643,1,438,134,14.41,11.99
1520530315.599645,1,444,152,14.26,10.61
1520530315.649646,1,441,143,14.14,11.03
1520530315.699637,1,439,129,13.79,10.56
1520530315.749639,1,441,113,13.72,10.29
1520530315.799640,1,437,119,13.73,10.00
1520530315.849642,1,436,118,13.66,10.16
1520530315.899643,1,439,113,13.55,10.28
1520530315.949645,1,437,106,13.38,9.71
1520530315.999647,1,435,102,13.38,9.73
1520530316.049648,1,441,109,13.35,9.50
1520530316.100221,1,434,148,22.31,10.27
1520530316.150223,1,434,148,22.44,9.95
1520530316.200224,1,436,166,22.56,10.33
1520530316.250226,1,441,172,22.70,5.51
1520530316.300227,1,441,178,22.75,2.42
1520530316.350229,1,445,188,22.96,2.34
1520530316.400230,1,445,201,22.88,2.30
1520530316.450231,1,183,0,22.91,0.94
1520530316.500233,1,445,202,22.98,10.85
1520530316.550276,1,446,208,23.58,11.73
1520530316.600278,1,185,0,23.54,0.93
1520530316.650280,1,448,202,23.55,11.67
1520530316.700281,1,185,0,23.57,0.88
1520530316.750283,1,445,207,23.51,11.92
1520530316.800284,1,195,0,23.52,1.07
1520530316.850286,1,444,218,23.41,12.48
1520530316.900287,1,210,0,23.53,0.97
1520530316.949773,1,436,154,15.62,12.16
1520530316.999775,1,435,158,15.67,12.65
1520530317.049776,1,437,148,15.56,12.24
1520530317.099778,1,432,146,15.58,12.50
1520530317.149779,1,435,153,15.59,12.36
1520530317.199781,1,444,150,15.60,12.56
1520530317.249782,1,436,146,15.57,12.34
1520530317.299784,1,436,143,15.57,12.18
1520530317.349743,1,440,135,14.85,11.20
1520530317.399745,1,434,132,14.85,10.98
1520530317.449748,1,434,125,14.84,11.06
1520530317.499748,1,437,134,14.85,11.06
1520530317.549752,1,435,131,14.79,10.81
1520530317.599752,1,440,132,14.69,11.38
1520530317.649754,1,437,129,14.70,10.62
1520530317.699755,1,440,100,14.46,10.69
1520530317.750237,1,442,140,21.66,10.56
1520530317.800239,1,439,156,21.42,11.41
1520530317.850240,1,437,136,21.18,10.97
1520530317.900242,1,435,148,20.92,10.78
1520530317.950243,1,436,153,20.71,10.30
1520530318.000244,1,429,135,20.40,11.02
1520530318.050247,1,433,141,20.12,10.58
1520530318.100248,1,439,136,19.92,10.57
1520530318.150816,1,434,160,26.92,10.87
1520530318.200769,1,432,171,26.67,11.05
1520530318.250771,1,437,174,26.47,11.10
1520530318.300772,1,437,174,26.24,11.41
1520530318.350774,1,436,170,26.24,11.98
1520530318.400775,1,439,202,26.19,11.89
1520530318.450777,1,181,0,26.21,1.07
1520530318.500778,1,430,181,26.22,11.86
1520530318.550780,1,434,187,26.27,11.73
1520530318.600567,1,440,184,23.50,12.28
1520530318.650568,1,436,180,23.56,11.04
1520530318.700570,1,181,0,23.71,0.85
1520530318.750571,1,430,178,23.89,11.08
1520530318.800573,1,437,185,24.02,13.90
1520530318.850574,1,445,211,24.19,16.42
1520530318.900576,1,188,0,24.41,1.15
1520530318.950577,1,446,210,24.61,13.49
1520530318.999955,1,436,162,16.18,12.84
1520530319.049957,1,431,151,16.29,18.33
1520530319.099960,1,438,143,16.53,12.19
1520530319.149961,1,439,172,16.56,12.86
1520530319.199962,1,444,163,16.71,12.33
1520530319.249964,1,439,172,16.74,13.15
1520530319.299965,1,440,159,16.95,12.30
1520530319.349967,1,449,173,16.97,12.36
1520530319.399832,1,444,151,14.96,11.70
1520530319.449833,1,441,137,15.00,11.81
1520530319.499835,1,440,140,15.04,11.45
1520530319.549837,1,437,136,14.98,11.13
1520530319.599838,1,434,130,14.87,11.08
1520530319.649840,1,439,134,14.82,11.64
1520530319.699841,1,440,114,14.82,11.30
1520530319.749942,1,435,128,14.73,11.45
1520530319.800341,1,434,148,22.52,11.14
1520530319.850343,1,438,170,22.63,11.21
1520530319.900344,1,436,169,22.78,2.47
1520530319.950346,1,438,170,22.94,2.42
1520530320.000347,1,440,180,23.07,2.58
1520530320.050349,1,444,185,23.15,2.39
1520530320.100350,1,443,188,23.30,2.38
1520530320.150352,1,444,194,23.38,2.73
1520530320.200401,1,448,195,24.26,2.52
1520530320.250402,1,446,183,24.32,2.30
1520530320.300404,1,447,192,24.38,2.70
1520530320.350405,1,448,191,24.45,2.68
1520530320.400407,1,446,193,24.44,12.38
1520530320.450408,1,444,181,24.47,12.65
1520530320.500410,1,442,185,24.48,11.21
1520530320.550412,1,439,186,24.59,11.80
1520530320.599869,1,435,134,15.86,12.73
1520530320.649871,1,437,147,15.86,12.22
1520530320.699873,1,436,143,16.00,12.82
1520530320.749874,1,441,140,15.87,11.92
1520530320.799876,1,435,146,15.92,10.27
1520530320.849877,1,440,138,15.88,11.08
1520530320.899879,1,440,143,15.83,11.00
1520530320.949880,1,443,149,15.81,11.02
1520530320.999882,1,437,153,15.85,11.67
1520530321.049740,1,442,148,13.43,11.13
1520530321.099742,1,440,136,13.32,10.47
1520530321.149743,1,444,128,13.20,10.31
1520530321.199745,1,435,137,13.25,10.40
1520530321.249747,1,439,137,13.21,10.33
1520530321.299749,1,442,132,13.07,10.45
1520530321.349750,1,438,131,13.01,10.38
1520530321.399751,1,440,126,12.85,10.05
1520530321.449856,1,445,138,14.52,10.73
1520530321.499857,1,442,139,14.44,10.12
1520530321.549859,1,446,131,14.33,9.99
1520530321.599860,1,443,135,14.22,10.05
1520530321.649862,1,446,143,14.10,9.60
1520530321.699863,1,447,127,14.05,10.02
1520530321.749866,1,447,127,14.00,9.22
1520530321.799867,1,445,126,13.83,10.08
1520530321.850152,1,443,148,18.35,10.82
1520530321.900154,1,444,160,18.44,12.56
1520530321.950155,1,446,156,18.45,14.88
1520530322.000157,1,446,165,18.51,16.10
1520530322.050158,1,444,161,18.52,15.93
1520530322.100160,1,445,163,18.61,17.67
1520530322.150162,1,447,167,18.60,17.17
1520530322.200163,1,446,165,18.55,17.74
1520530322.250207,1,449,174,19.25,11.08
1520530322.300208,1,446,171,19.19,11.10
1520530322.350209,1,443,176,19.20,10.83
1520530322.400212,1,443,181,19.07,11.23
1520530322.450214,1,443,184,19.05,11.18
1520530322.500215,1,442,177,18.93,11.05
1520530322.550216,1,443,187,18.97,11.06
1520530322.600218,1,444,184,18.87,11.05
1520530322.650023,1,438,157,15.87,10.67
1520530322.700025,1,444,148,15.85,10.87
1520530322.750027,1,444,164,15.84,10.92
1520530322.800028,1,448,152,15.78,10.84
1520530322.850031,1,446,162,15.79,10.89
1520530322.900065,1,449,154,15.69,10.68
1520530322.950033,1,449,157,15.68,10.66
1520530323.000035,1,448,153,15.65,10.62
1520530323.050036,1,447,158,15.56,10.42
1520530323.100074,1,446,162,16.19,10.87
1520530323.150076,1,447,178,16.07,10.85
1520530323.200077,1,447,174,16.04,10.80
1520530323.250079,1,445,159,16.08,10.78
1520530323.300080,1,445,152,16.01,10.54
1520530323.350082,1,442,157,15.94,10.82
1520530323.400084,1,444,153,16.03,10.90
1520530323.450085,1,446,155,16.13,10.82
1520530323.500345,1,444,182,20.15,11.14
1520530323.550346,1,443,194,20.22,11.26
1520530323.600348,1,444,199,20.29,11.66
1520530323.650349,1,446,185,20.32,11.54
1520530323.700351,1,443,186,20.42,11.76
1520530323.750353,1,442,184,20.42,11.72
1520530323.800354,1,439,180,20.62,11.80
1520530323.850356,1,445,188,20.43,11.70
1520530323.900153,1,447,184,17.50,11.79
1520530323.950154,1,443,185,17.55,11.62
1520530324.000156,1,445,176,17.49,12.17
1520530324.050157,1,444,175,17.59,12.27
1520530324.100159,1,443,166,17.73,11.87
1520530324.150160,1,438,184,17.82,11.61
1520530324.200162,1,440,167,17.85,11.26
1520530324.250163,1,442,165,17.75,11.91
1520530324.299908,1,436,138,14.06,11.94
1520530324.349910,1,432,156,14.05,11.65
1520530324.399911,1,438,141,14.16,11.68
1520530324.449913,1,440,127,14.14,11.37
1520530324.499994,1,439,125,14.02,11.50
1520530324.549915,1,434,117,14.15,11.74
1520530324.599917,1,429,122,14.15,11.31
1520530324.649919,1,439,114,14.13,11.10
1520530324.700018,1,447,128,15.60,10.92
1520530324.750020,1,440,117,15.55,10.69
1520530324.800021,1,437,112,15.53,10.82
1520530324.850023,1,438,121,15.47,10.69
1520530324.900024,1,433,112,15.47,10.53
1520530324.950026,1,430,109,15.35,10.52
1520530325.000028,1,432,111,15.33,11.54
1520530325.050029,1,430,118,15.34,10.46
1520530325.100816,1,436,170,27.69,10.77
1520530325.150817,1,438,166,27.72,11.40
1520530325.200819,1,437,183,27.59,11.46
1520530325.250820,1,441,176,27.55,11.67
1520530325.300822,1,444,171,27.50,11.38
1520530325.350824,1,448,179,27.46,11.16
1520530325.400825,1,193,0,27.45,0.95
1520530325.450827,1,446,197,27.44,11.59
1520530325.500828,1,446,197,27.39,12.01
1520530325.550913,1,190,0,28.57,0.87
1520530325.600915,1,446,193,28.46,12.14
1520530325.650917,1,443,218,28.23,11.90
1520530325.700918,1,191,0,28.08,1.18
1520530325.750919,1,445,202,27.83,12.03
1520530325.800921,1,447,196,27.56,11.78
1520530325.850922,1,191,0,27.38,0.89
1520530325.900924,1,441,206,27.15,11.56
1520530325.950541,1,440,182,21.55,11.16
1520530326.000543,1,439,181,21.45,13.16
1520530326.050549,1,440,186,21.32,13.10
1520530326.100546,1,446,186,21.24,15.66
1520530326.150548,1,449,187,21.15,16.30
1520530326.200549,1,446,203,21.14,3.02
1520530326.250551,1,447,204,21.02,3.04
1520530326.300552,1,444,197,20.93,12.53
1520530326.350204,1,442,158,15.96,10.80
1520530326.400206,1,440,163,15.93,12.08
1520530326.450207,1,439,157,15.86,15.08
1520530326.500209,1,429,149,15.82,17.06
1520530326.550210,1,432,148,15.72,19.04
1520530326.600213,1,437,161,15.67,12.10
1520530326.650214,1,437,159,15.63,11.92
1520530326.700216,1,433,145,15.50,11.73
1520530326.750426,1,435,171,18.33,12.07
1520530326.800429,1,438,170,18.30,11.68
1520530326.850430,1,435,170,18.39,11.71
1520530326.900431,1,437,165,18.41,11.77
1520530326.950433,1,440,180,18.42,11.58
1520530327.000434,1,439,175,18.52,11.63
1520530327.050437,1,442,185,18.55,11.85
1520530327.100437,1,436,179,18.84,11.95
1520530327.150430,1,439,177,18.85,11.78
1520530327.200433,1,437,188,18.82,12.16
1520530327.250435,1,443,203,18.98,12.28
1520530327.300436,1,442,196,19.15,12.49
1520530327.350437,1,193,0,19.28,0.92
1520530327.400439,1,448,201,19.54,12.58
1520530327.450440,1,448,190,19.71,12.26
1520530327.500442,1,446,207,19.93,12.63
1520530327.550090,1,435,151,14.78,11.89
1520530327.600091,1,433,149,14.91,12.08
1520530327.650103,1,434,144,15.04,11.82
1520530327.700094,1,438,157,15.06,12.41
1520530327.750096,1,438,154,15.10,11.53
1520530327.800097,1,433,139,15.15,11.34
1520530327.850099,1,433,130,15.26,11.09
1520530327.900100,1,436,130,15.42,11.10
1520530327.950102,1,434,129,15.34,10.71
1520530328.000280,1,439,153,18.44,10.48
1520530328.050282,1,436,144,18.58,10.62
1520530328.100283,1,433,149,18.70,10.42
1520530328.150285,1,438,159,18.66,10.33
1520530328.200287,1,440,156,18.78,10.64
1520530328.250288,1,440,166,18.79,10.21
1520530328.300290,1,437,163,18.73,10.58
1520530328.350291,1,437,165,18.69,10.78
1520530328.400337,1,442,170,19.22,11.10
1520530328.450338,1,438,171,19.21,11.19
1520530328.500340,1,444,193,19.17,11.53
1520530328.550342,1,444,181,19.09,11.38
1520530328.600343,1,446,182,18.96,11.97
1520530328.650346,1,440,169,18.85,12.13
1520530328.700347,1,441,181,18.67,12.58
1520530328.750348,1,442,175,18.48,12.32
1520530328.800086,1,434,139,14.31,12.36
1520530328.850087,1,438,146,14.38,12.47
1520530328.900089,1,442,156,14.39,12.26
1520530328.950091,1,438,150,14.50,12.11
1520530329.000092,1,432,145,14.67,13.14
1520530329.050093,1,435,137,14.75,12.12
1520530329.100095,1,427,141,14.93,11.47
1520530329.150097,1,436,150,14.96,11.40
1520530329.200044,1,437,137,14.21,11.36
1520530329.250095,1,440,139,14.36,10.80
1520530329.300047,1,438,133,14.37,10.98
1520530329.350049,1,438,127,14.43,11.08
1520530329.400050,1,445,133,14.42,10.84
1520530329.450052,1,444,133,14.39,9.79
1520530329.500053,1,437,130,14.47,10.37
1520530329.550055,1,436,131,14.39,13.62
1520530329.600097,1,435,146,15.09,16.59
1520530329.650099,1,442,134,15.13,3.02
1520530329.700100,1,442,140,15.03,3.04
1520530329.750102,1,443,147,15.03,3.04
1520530329.800104,1,440,151,14.90,3.01
1520530329.850105,1,442,141,14.86,3.11
1520530329.900107,1,435,132,14.65,2.94
1520530329.950109,1,433,129,14.34,17.68
1520530330.000110,1,432,113,14.15,11.24
1520530330.050161,1,440,112,14.71,10.77
1520530330.100162,1,436,98,14.60,10.94
1520530330.150164,1,429,95,14.51,10.73
1520530330.200165,1,429,98,14.28,10.28
1520530330.250167,1,430,89,14.25,10.10
1520530330.300169,1,431,100,14.21,10.31
1520530330.350170,1,430,93,14.23,10.49
1520530330.400172,1,426,103,14.16,9.92
1520530330.450787,1,433,151,22.84,10.17
1520530330.500788,1,441,173,22.94,11.15
1520530330.550790,1,441,183,23.18,11.00
1520530330.600792,1,446,207,23.49,11.56
1520530330.650793,1,185,0,23.95,0.94
1520530330.700795,1,438,205,24.46,11.98
1520530330.750797,1,446,228,24.97,12.37
1520530330.800798,1,443,220,25.10,12.88
1520530330.850367,1,437,159,16.67,13.40
1520530330.900277,1,443,169,16.63,12.77
1520530330.950279,1,439,162,16.45,13.06
1520530331.000280,1,441,143,16.36,13.49
1520530331.050282,1,444,129,16.34,13.42
1520530331.100283,1,436,136,16.34,12.99
1520530331.150285,1,431,112,16.41,12.47
1520530331.200286,1,433,117,16.38,11.58
1520530331.250735,1,432,125,23.77,12.72
1520530331.300736,1,435,145,23.83,10.66
1520530331.350739,1,434,157,23.86,10.36
1520530331.400740,1,442,162,24.02,10.41
1520530331.450741,1,440,182,24.19,10.46
1520530331.500743,1,444,185,24.42,11.13
1520530331.550744,1,444,190,24.42,11.20
1520530331.600746,1,444,194,24.31,11.08
1520530331.650479,1,439,190,19.92,11.40
1520530331.700481,1,446,196,19.72,11.73
1520530331.750483,1,445,191,19.49,11.74
1520530331.800484,1,446,190,19.14,12.29
1520530331.850486,1,441,188,18.78,12.37
1520530331.900488,1,439,172,18.50,12.58
1520530331.950489,1,440,162,18.35,12.11
1520530332.000491,1,438,165,18.15,12.24
1520530332.050387,1,437,129,16.52,12.81
1520530332.100388,1,437,131,16.32,11.57
1520530332.150390,1,435,123,16.22,11.06
1520530332.200392,1,429,140,16.06,11.11
1520530332.250393,1,437,136,15.96,11.07
1520530332.300399,1,433,147,16.01,11.03
1520530332.350396,1,437,140,16.03,10.91
1520530332.400401,1,435,133,16.17,10.88
1520530332.450399,1,436,133,16.46,10.95
1520530332.500483,1,436,158,17.75,10.96
1520530332.550483,1,444,166,18.08,11.25
1520530332.600486,1,446,161,18.44,11.24
1520530332.650488,1,444,183,18.76,11.49
1520530332.700488,1,442,182,19.08,12.07
1520530332.750491,1,441,213,19.30,2.15
1520530332.800492,1,443,200,19.44,2.19
1520530332.850493,1,440,197,19.37,2.03
1520530332.900164,1,436,139,14.02,1.96
1520530332.950166,1,439,136,13.93,1.90
1520530333.000168,1,439,126,13.74,1.94
1520530333.050169,1,435,112,13.62,1.87
1520530333.100171,1,436,97,13.59,1.84
1520530333.150173,1,432,94,13.56,1.88
1520530333.200174,1,431,112,13.58,1.73
1520530333.250175,1,430,103,13.74,1.76
1520530333.300608,1,429,114,21.13,1.72
1520530333.350610,1,427,122,21.36,1.79
1520530333.400612,1,433,119,21.51,1.70
1520530333.450613,1,435,127,21.65,1.83
1520530333.500615,1,440,143,21.59,1.84
1520530333.550616,1,441,151,21.62,2.64
1520530333.600618,1,440,165,21.65,2.83
1520530333.650619,1,445,168,21.52,2.74
1520530333.700541,1,439,171,20.10,10.30
1520530333.750542,1,441,164,20.11,10.59
1520530333.800544,1,443,159,20.20,10.79
1520530333.850545,1,440,171,20.18,10.79
1520530333.900547,1,448,168,20.05,11.16
1520530333.950549,1,445,172,19.80,11.20
1520530334.000561,1,445,168,19.47,11.89
1520530334.050551,1,441,165,19.26,12.09
1520530334.100216,1,432,136,14.05,11.59
1520530334.150218,1,434,130,13.99,11.22
1520530334.200219,1,428,110,13.94,12.17
1520530334.250221,1,425,117,14.00,11.30
1520530334.300222,1,438,140,14.09,10.97
1520530334.350224,1,441,143,14.24,11.02
1520530334.400225,1,436,132,14.20,10.87
1520530334.450227,1,435,139,14.14,10.60
1520530334.500228,1,440,149,14.03,10.79
1520530334.550086,1,435,105,11.81,10.74
1520530334.600088,1,437,97,11.54,10.10
1520530334.650089,1,442,93,11.21,10.31
1520530334.700091,1,435,83,10.88,10.31
1520530334.750092,1,422,48,10.64,9.94
1520530334.800094,1,419,37,10.33,9.03
1520530334.850095,1,421,29,10.12,8.61
1520530334.900097,1,429,25,10.02,0.88
1520530334.950928,1,425,81,22.86,0.82
1520530335.000928,1,423,103,22.88,0.86
1520530335.050931,1,430,112,23.23,0.81
1520530335.100933,1,430,140,23.55,0.84
1520530335.150934,1,426,146,23.79,0.93
1520530335.200936,1,442,180,24.11,0.86
1520530335.250937,1,447,186,24.55,0.88
1520530335.300938,1,449,211,24.94,1.32
1520530335.351457,1,442,220,32.93,0.91
1520530335.401459,1,445,221,32.73,0.92
1520530335.451459,1,445,239,32.61,1.38
1520530335.501461,1,209,0,32.46,0.45
1520530335.551462,1,188,0,32.13,0.43
1520530335.601512,1,448,222,32.10,0.90
1520530335.651465,1,193,0,31.92,0.51
1520530335.701467,1,444,211,31.80,0.93
1520530335.750223,1,433,109,13.56,0.92
1520530335.800224,1,427,124,13.56,0.96
1520530335.850226,1,441,123,13.50,0.95
1520530335.900227,1,441,146,13.47,8.27
1520530335.950228,1,440,149,13.72,9.93
1520530336.000230,1,440,149,13.66,8.81
1520530336.050231,1,446,152,13.65,9.71
1520530336.100233,1,446,150,13.44,8.96
1520530336.150177,1,446,132,12.56,1.60
1520530336.200179,1,443,112,12.52,1.44
1520530336.250180,1,441,119,12.55,9.21
1520530336.300182,1,439,116,12.54,9.75
1520530336.350183,1,438,118,12.59,10.58
1520530336.400185,1,437,116,12.71,9.76
1520530336.450186,1,438,121,12.79,9.40
1520530336.500188,1,443,116,12.96,9.13
1520530336.550582,1,438,130,19.39,9.22
1520530336.600584,1,443,156,19.38,9.45
1520530336.650586,1,439,158,19.46,8.58
1520530336.700586,1,442,151,19.38,9.43
1520530336.750588,1,442,152,19.27,9.75
1520530336.800590,1,444,167,19.26,9.81
1520530336.850591,1,447,166,19.16,10.05
1520530336.900594,1,444,167,19.23,10.34
1520530336.950594,1,443,182,19.20,10.57
1520530337.000258,1,440,142,13.95,10.51
1520530337.050259,1,440,141,13.84,10.60
1520530337.100266,1,442,157,13.77,10.86
1520530337.150262,1,440,168,13.73,10.92
1520530337.200351,1,444,139,13.68,10.72
1520530337.250265,1,443,137,13.58,10.73
1520530337.300267,1,444,132,13.42,10.53
1520530337.350269,1,436,125,13.22,10.51
1520530337.400301,1,437,120,13.55,10.53
1520530337.450303,1,433,110,13.43,10.60
1520530337.500304,1,436,107,13.22,10.17
1520530337.550306,1,432,106,12.96,9.19
1520530337.600307,1,437,108,12.68,9.77
1520530337.650309,1,437,96,12.62,9.94
1520530337.700310,1,437,102,12.55,8.80
1520530337.750312,1,429,106,12.47,8.97
1520530337.800854,1,431,163,20.07,9.97
1520530337.850855,1,434,171,20.01,10.02
1520530337.900856,1,431,171,19.95,65.24
1520530337.950858,1,439,152,19.75,10.08
1520530338.000860,1,441,169,19.82,10.56
1520530338.050862,1,439,169,19.88,10.47
1520530338.100863,1,442,182,19.97,11.12
1520530338.150864,1,443,188,20.13,11.86
1520530338.200470,1,437,146,14.91,11.84
1520530338.250473,1,433,139,15.16,11.48
1520530338.300474,1,435,137,15.22,11.85
1520530338.350476,1,436,152,15.51,11.61
1520530338.400477,1,436,151,15.74,11.38
1520530338.450478,1,440,148,15.94,11.80
1520530338.500480,1,440,170,16.06,11.62
1520530338.550481,1,440,174,16.15,11.81
1520530338.600260,1,442,138,12.72,11.62
1520530338.650261,1,440,110,12.54,11.30
1520530338.700263,1,437,107,12.56,11.34
1520530338.750266,1,436,96,12.24,10.95
1520530338.800266,1,432,85,12.05,10.57
1520530338.850267,1,433,75,11.91,10.20
1520530338.900269,1,431,69,11.69,9.69
1520530338.950270,1,432,62,11.41,9.42
1520530339.000272,1,434,59,11.08,9.05
1520530339.050959,1,433,87,21.76,8.92
1520530339.100960,1,438,102,21.62,8.85
1520530339.150962,1,443,107,21.41,9.20
1520530339.200963,1,439,111,21.45,8.56
1520530339.250965,1,441,99,21.32,8.36
1520530339.300966,1,443,95,21.50,8.49
1520530339.350968,1,447,121,21.69,8.76
1520530339.400970,1,443,119,22.05,8.86
1520530339.451687,1,441,146,33.95,9.17
1520530339.501689,1,440,146,34.81,9.57
1520530339.551691,1,442,162,35.52,10.17
1520530339.601692,1,444,177,36.16,10.55
1520530339.651693,1,442,188,36.46,11.38
1520530339.701695,1,443,182,36.67,11.99
1520530339.751697,1,441,181,36.73,12.16
1520530339.801698,1,445,189,36.71,12.72
1520530339.851056,1,445,159,25.92,12.55
