t,tracked,n_obs0,n_obs1,mean0,ms,keyframe,n_landmarks,allobs
1700000008.250000,1,300,300,72.00,477.53,1,2134,300/300/300/286/300/300
1700000008.300000,1,300,300,71.53,174.93,0,2134,300/300/300/300/300/293
1700000008.350000,1,290,300,71.14,190.39,0,2134,290/300/300/300/300/293
1700000008.400000,1,300,300,70.80,351.78,1,2082,300/300/300/300/300/300
1700000008.450000,1,300,300,70.54,197.65,0,2082,300/300/300/300/300/300
1700000008.500000,1,300,300,70.34,206.18,0,2082,300/300/300/300/300/300
1700000008.550000,1,300,300,70.17,354.36,1,2057,300/300/300/300/300/300
1700000008.600000,1,300,300,70.05,179.36,0,2057,300/300/300/300/300/300
1700000008.650000,1,300,300,69.93,186.27,0,2057,300/300/300/300/300/300
1700000008.700000,1,300,300,69.78,417.34,1,2029,300/300/300/300/300/300
1700000008.750000,1,300,300,69.63,181.03,0,2029,300/300/300/298/300/300
1700000008.800000,1,300,300,69.47,176.79,0,2029,300/300/300/273/300/300
1700000008.850000,1,300,300,69.31,350.04,1,1984,300/300/300/300/300/300
1700000008.900000,1,300,300,69.15,178.71,0,1984,300/300/300/300/300/300
1700000008.950000,1,300,300,68.99,184.50,0,1984,300/300/300/300/300/300
1700000009.000000,1,300,300,68.83,336.30,1,1976,300/300/300/300/300/300
1700000009.050000,1,300,300,68.64,158.10,0,1976,300/300/300/300/300/300
1700000009.100000,1,300,300,68.47,172.38,0,1976,300/300/300/300/300/300
1700000009.150000,1,300,300,68.32,391.88,1,2000,300/300/300/300/300/300
1700000009.200000,1,300,300,68.21,171.94,0,2000,300/300/300/300/279/300
1700000009.250000,1,300,300,68.10,181.71,0,2000,300/300/300/300/300/300
1700000009.300000,1,300,300,68.00,474.07,1,2001,300/300/300/300/300/300
1700000009.350000,1,300,300,67.91,169.16,0,2001,300/300/300/300/300/300
1700000009.400000,1,300,300,67.83,168.34,0,2001,300/300/300/300/300/300
1700000009.450000,1,300,300,67.75,370.37,1,1936,300/300/300/300/300/300
1700000009.500000,1,300,300,67.67,157.82,0,1936,300/300/300/300/300/300
1700000009.550000,1,300,300,67.68,179.99,0,1936,300/300/300/300/300/300
1700000009.600000,1,300,300,67.81,405.51,1,1904,300/300/300/300/300/300
1700000009.650000,1,300,300,68.02,184.31,0,1904,300/300/300/300/300/300
1700000009.700000,1,300,300,68.31,154.26,0,1904,300/300/300/300/300/281
1700000009.750000,1,287,300,68.63,452.30,1,1859,287/300/300/300/300/289
1700000009.800000,1,290,300,68.96,160.42,0,1859,290/300/300/300/300/300
1700000009.850000,1,290,300,69.26,174.45,0,1859,290/300/300/300/300/300
1700000009.900000,1,300,292,69.51,373.04,1,1810,300/292/300/300/300/300
1700000009.950000,1,300,300,69.71,169.45,0,1810,300/300/300/300/300/290
1700000010.000000,1,300,300,69.89,152.14,0,1810,300/300/300/300/300/300
1700000010.050000,1,300,300,70.00,379.47,1,1787,300/300/300/300/300/300
1700000010.100000,1,300,300,70.05,194.37,0,1787,300/300/300/300/300/299
1700000010.150000,1,300,300,70.05,166.64,0,1787,300/300/300/300/300/300
1700000010.200000,1,300,300,70.02,477.18,1,1780,300/300/300/300/300/300
1700000010.250000,1,300,300,69.96,165.43,0,1780,300/300/300/300/300/300
1700000010.300000,1,300,300,69.89,169.61,0,1780,300/300/300/300/300/300
1700000010.350000,1,300,300,69.82,370.43,1,1783,300/300/300/300/300/300
1700000010.400000,1,300,300,69.75,161.94,0,1783,300/300/300/300/300/300
1700000010.450000,1,300,300,69.67,165.61,0,1783,300/300/300/300/300/300
1700000010.500000,1,300,300,69.61,509.78,1,1738,300/300/300/300/300/300
1700000010.550000,1,300,300,69.55,174.65,0,1738,300/300/300/300/300/300
1700000010.600000,1,300,300,69.49,166.50,0,1738,300/300/300/300/300/300
1700000010.650000,1,300,300,69.44,420.12,1,1615,300/300/300/300/300/300
1700000010.700000,1,300,300,69.39,173.18,0,1615,300/300/300/300/300/300
1700000010.750000,1,300,300,69.36,179.73,0,1615,300/300/300/300/300/300
1700000010.800000,1,300,300,69.33,419.05,1,1485,300/300/300/300/300/300
1700000010.850000,1,300,300,69.30,181.22,0,1485,300/300/300/300/300/300
1700000010.900000,1,300,300,69.29,169.40,0,1485,300/300/300/300/300/300
1700000010.950000,1,300,300,69.28,381.48,1,1447,300/300/300/300/300/300
1700000011.000000,1,300,300,69.28,167.24,0,1447,300/300/300/300/300/300
1700000011.050000,1,300,300,69.29,173.13,0,1447,300/300/300/300/300/300
1700000011.100000,1,300,300,69.29,516.65,1,1463,300/300/300/300/300/300
1700000011.150000,1,300,300,69.31,198.61,0,1463,300/300/300/300/300/300
1700000011.200000,1,300,300,69.33,167.80,0,1463,300/300/300/300/300/300
1700000011.250000,1,300,300,69.36,370.98,1,1427,300/300/300/300/300/300
1700000011.300000,1,300,300,69.41,182.30,0,1427,300/300/300/300/300/300
1700000011.350000,1,300,300,69.46,163.71,0,1427,300/300/300/300/300/300
1700000011.400000,1,300,300,69.54,386.66,1,1409,300/300/300/300/300/300
1700000011.450000,1,300,300,69.63,190.28,0,1409,300/300/300/300/300/300
1700000011.500000,1,300,300,69.74,161.75,0,1409,300/300/300/300/300/300
1700000011.550000,1,300,300,69.86,399.03,1,1406,300/300/300/300/300/300
1700000011.600000,1,300,300,70.00,183.19,0,1406,300/300/300/300/300/300
1700000011.650000,1,300,300,70.14,174.08,0,1406,300/300/300/300/300/300
1700000011.700000,1,300,300,70.31,414.47,1,1410,300/300/300/300/300/300
1700000011.750000,1,300,300,70.50,186.36,0,1410,300/300/300/300/300/300
1700000011.800000,1,300,300,70.72,154.17,0,1410,300/300/300/300/300/300
1700000011.850000,1,300,300,70.95,383.99,1,1422,300/300/300/300/300/300
1700000011.900000,1,300,300,71.22,162.53,0,1422,300/300/300/300/300/300
1700000011.950000,1,300,300,71.49,177.53,0,1422,300/300/300/300/300/300
1700000012.000000,1,300,300,71.80,363.45,1,1414,300/300/300/300/300/300
1700000012.050000,1,300,300,72.12,167.03,0,1414,300/300/300/300/300/300
1700000012.100000,1,300,300,72.47,170.23,0,1414,300/300/300/300/300/300
1700000012.150000,1,300,300,72.84,390.25,1,1404,300/300/300/300/300/300
1700000012.200000,1,300,300,73.23,174.97,0,1404,300/300/300/300/300/300
1700000012.250000,1,300,300,73.62,182.40,0,1404,300/300/300/300/300/300
1700000012.300000,1,300,300,74.01,361.91,1,1319,300/300/300/300/300/300
1700000012.350000,1,300,300,74.41,165.39,0,1319,300/300/300/300/300/300
1700000012.400000,1,300,300,74.81,152.16,0,1319,300/300/300/300/300/300
1700000012.450000,1,300,300,75.21,434.48,1,1333,300/300/300/300/300/300
1700000012.500000,1,300,300,75.58,211.16,0,1333,300/300/300/300/300/300
1700000012.550000,1,300,300,75.94,182.97,0,1333,300/300/300/300/300/300
1700000012.600000,1,300,300,76.28,364.80,1,1375,300/300/300/300/300/300
1700000012.650000,1,300,300,76.60,177.16,0,1375,300/300/300/300/300/300
1700000012.700000,1,300,300,76.90,189.59,0,1375,300/300/300/300/300/300
1700000012.750000,1,300,300,77.18,405.79,1,1356,300/300/300/300/300/300
1700000012.800000,1,300,300,77.44,178.61,0,1356,300/300/300/300/300/300
1700000012.850000,1,300,300,77.68,184.21,0,1356,300/300/300/300/300/300
1700000012.900000,1,300,300,77.88,399.29,1,1356,300/300/300/300/300/300
1700000012.950000,1,300,300,78.07,170.94,0,1356,300/300/300/300/300/300
1700000013.000000,1,300,300,78.21,182.78,0,1356,300/300/300/300/300/300
1700000013.050000,1,300,300,78.33,356.60,1,1322,300/300/300/300/300/300
1700000013.100000,1,300,300,78.42,184.87,0,1322,300/300/300/300/300/300
1700000013.150000,1,300,300,78.48,176.63,0,1322,300/300/300/300/300/300
1700000013.200000,1,300,300,78.51,382.02,1,1306,300/300/300/300/300/300
1700000013.250000,1,300,300,78.50,198.08,0,1306,300/300/300/300/300/300
1700000013.300000,1,300,300,78.47,182.34,0,1306,300/300/300/300/300/300
1700000013.350000,1,300,300,78.41,525.23,1,1297,300/300/300/300/300/300
1700000013.400000,1,300,300,78.31,242.85,0,1297,300/300/300/300/300/300
1700000013.450000,1,300,300,78.16,235.32,0,1297,300/300/300/300/300/300
1700000013.500000,1,300,300,77.97,351.95,1,1277,300/300/300/300/300/300
1700000013.550000,1,300,300,77.76,190.72,0,1277,300/300/300/300/300/300
1700000013.600000,1,300,300,77.52,184.98,0,1277,300/300/300/300/300/300
1700000013.650000,1,300,300,77.28,349.25,1,1272,300/300/293/300/300/300
1700000013.700000,1,300,300,77.02,197.51,0,1272,300/300/300/300/300/300
1700000013.750000,1,300,300,76.78,184.43,0,1272,300/300/300/300/300/300
1700000013.800000,1,300,300,76.53,349.66,1,1289,300/300/300/300/300/300
1700000013.850000,1,300,300,76.26,178.43,0,1289,300/300/300/300/300/300
1700000013.900000,1,300,300,76.00,199.43,0,1289,300/300/300/300/300/300
1700000013.950000,1,300,300,75.72,329.04,1,1296,300/300/300/300/300/300
1700000014.000000,1,300,300,75.42,177.83,0,1296,300/300/300/300/300/300
1700000014.050000,1,300,300,75.13,170.95,0,1296,300/300/300/300/300/300
1700000014.100000,1,300,300,74.83,361.69,1,1304,300/300/300/300/300/300
1700000014.150000,1,300,300,74.53,184.44,0,1304,300/300/300/300/300/300
1700000014.200000,1,300,300,74.24,172.13,0,1304,300/300/299/300/300/300
1700000014.250000,1,300,300,73.96,339.17,1,1306,300/300/292/300/300/300
1700000014.300000,1,300,300,73.70,182.87,0,1306,300/300/298/300/300/300
1700000014.350000,1,300,300,73.46,176.69,0,1306,300/300/292/300/300/300
1700000014.400000,1,299,300,73.23,328.55,1,1307,299/300/300/300/300/300
1700000014.450000,1,300,300,73.02,195.07,0,1307,300/300/300/300/300/300
1700000014.500000,1,300,300,72.84,165.94,0,1307,300/300/300/300/300/300
1700000014.550000,1,300,300,72.73,373.41,1,1302,300/300/300/300/300/300
1700000014.600000,1,300,300,72.63,168.28,0,1302,300/300/300/300/300/300
1700000014.650000,1,300,300,72.52,171.41,0,1302,300/300/294/300/300/300
1700000014.700000,1,300,300,72.43,330.59,1,1300,300/300/300/300/300/300
1700000014.750000,1,300,300,72.30,164.43,0,1300,300/300/300/300/300/300
1700000014.800000,1,300,300,72.16,179.08,0,1300,300/300/300/300/300/300
1700000014.850000,1,300,300,72.03,354.27,1,1306,300/300/300/300/300/300
1700000014.900000,1,300,300,71.89,185.85,0,1306,300/300/300/300/300/300
1700000014.950000,1,300,300,71.76,173.06,0,1306,300/300/300/300/300/300
1700000015.000000,1,300,300,71.64,387.50,1,1309,300/300/300/297/300/300
1700000015.050000,1,300,300,71.52,232.12,0,1309,300/300/300/300/300/300
1700000015.100000,1,300,300,71.40,169.05,0,1309,300/300/300/300/300/300
1700000015.150000,1,300,300,71.26,346.64,1,1294,300/300/300/291/300/300
1700000015.200000,1,300,300,71.11,169.81,0,1294,300/300/300/294/300/300
1700000015.250000,1,300,300,70.94,187.32,0,1294,300/300/300/300/300/300
1700000015.300000,1,300,300,70.76,340.51,1,1284,300/300/300/300/300/300
1700000015.350000,1,300,300,70.57,170.01,0,1284,300/300/300/300/300/300
1700000015.400000,1,300,300,70.39,168.43,0,1284,300/300/300/300/300/300
1700000015.450000,1,300,300,70.20,343.39,1,1312,300/300/300/300/300/300
1700000015.500000,1,300,300,70.02,200.56,0,1312,300/300/300/300/300/300
1700000015.550000,1,300,300,69.83,165.52,0,1312,300/300/300/300/300/300
1700000015.600000,1,300,300,69.66,331.71,1,1307,300/300/300/300/300/300
1700000015.650000,1,300,300,69.50,199.33,0,1307,300/300/300/300/300/300
1700000015.700000,1,300,300,69.34,190.03,0,1307,300/300/300/300/300/300
1700000015.750000,1,300,300,69.19,336.48,1,1316,300/300/300/300/300/300
1700000015.800000,1,300,300,69.02,187.25,0,1316,300/300/300/300/300/300
1700000015.850000,1,300,300,68.85,176.42,0,1316,300/300/300/300/300/300
1700000015.900000,1,300,300,68.70,353.32,1,1317,300/300/300/300/300/300
1700000015.950000,1,300,300,68.54,184.97,0,1317,300/300/300/300/300/300
1700000016.000000,1,300,300,68.39,168.38,0,1317,300/300/300/300/300/300
1700000016.050000,1,300,300,68.25,348.75,1,1307,300/300/300/300/300/300
1700000016.100000,1,300,300,68.10,170.30,0,1307,300/300/300/300/300/300
1700000016.150000,1,300,300,67.97,173.94,0,1307,300/300/300/300/300/300
1700000016.200000,1,300,300,67.85,336.34,1,1337,300/300/300/300/300/300
1700000016.250000,1,300,300,67.75,183.33,0,1337,300/300/300/300/300/300
1700000016.300000,1,300,300,67.64,176.97,0,1337,300/300/300/300/300/300
1700000016.350000,1,300,300,67.55,342.47,1,1319,300/300/300/300/300/300
1700000016.400000,1,300,300,67.48,164.26,0,1319,300/300/300/300/300/300
1700000016.450000,1,300,300,67.41,197.24,0,1319,300/300/300/300/300/300
1700000016.500000,1,300,300,67.35,394.13,1,1316,300/300/300/300/300/300
1700000016.550000,1,300,300,67.30,156.36,0,1316,300/300/300/300/300/300
1700000016.600000,1,300,300,67.26,187.09,0,1316,300/300/300/300/300/300
1700000016.650000,1,300,300,67.23,357.77,1,1290,300/300/300/300/300/300
1700000016.700000,1,300,300,67.20,166.48,0,1290,300/300/300/300/300/300
1700000016.750000,1,300,300,67.18,188.24,0,1290,300/300/300/300/300/300
1700000016.800000,1,300,300,67.17,334.90,1,1322,300/300/300/300/300/300
1700000016.850000,1,300,300,67.16,173.72,0,1322,300/300/300/300/300/300
1700000016.900000,1,300,300,67.16,185.18,0,1322,300/300/300/300/300/300
1700000016.950000,1,300,300,67.18,381.67,1,1356,300/300/300/300/300/300
1700000017.000000,1,300,300,67.20,173.92,0,1356,300/300/300/300/300/300
1700000017.050000,1,300,300,67.23,197.27,0,1356,300/300/300/300/300/300
1700000017.100000,1,300,300,67.27,377.61,1,1375,300/300/300/300/300/300
1700000017.150000,1,300,300,67.32,180.16,0,1375,300/300/300/300/300/300
1700000017.200000,1,300,300,67.38,171.59,0,1375,300/300/300/300/300/300
1700000017.250000,1,300,300,67.45,434.68,1,1391,300/300/300/300/300/300
1700000017.300000,1,300,300,67.53,219.85,0,1391,300/300/300/300/300/300
1700000017.350000,1,300,300,67.63,278.07,0,1391,300/300/300/300/300/300
1700000017.400000,1,300,300,67.72,490.25,1,1386,300/300/300/300/300/300
1700000017.450000,1,300,300,67.82,183.90,0,1386,300/300/300/300/300/300
1700000017.500000,1,300,300,67.92,169.66,0,1386,300/300/300/300/300/300
1700000017.550000,1,300,300,68.04,404.34,1,1416,300/300/300/300/300/300
1700000017.600000,1,300,300,68.15,162.08,0,1416,300/300/300/300/300/300
1700000017.650000,1,300,300,68.28,173.49,0,1416,300/300/300/300/300/300
1700000017.700000,1,300,300,68.43,367.77,1,1433,300/300/300/300/300/300
1700000017.750000,1,300,300,68.58,176.63,0,1433,300/300/300/300/300/300
1700000017.800000,1,300,300,68.73,175.96,0,1433,300/300/300/300/300/300
1700000017.850000,1,300,300,68.91,381.34,1,1446,300/300/300/300/300/300
