# timestamp tx ty tz qx qy qz qw
1.520530309249583483e+09 3.670170903205871582e-03 -8.943015709519386292e-03 7.312108762562274933e-03 1.316077939264747448e-02 -1.366471059683121644e-02 -2.539116006487551931e-03 9.998167944478570934e-01
1.520530309299585581e+09 4.669014364480972290e-03 -8.602453395724296570e-03 8.225550875067710876e-03 1.369972637921901097e-02 -1.646005271716442439e-02 -2.298629949068918023e-03 9.997680233244309322e-01
1.520530309349586487e+09 5.657267756760120392e-03 -7.975550368428230286e-03 8.791452273726463318e-03 1.439187868188840196e-02 -1.825514816173920071e-02 -3.947541425739376094e-04 9.997296972495944845e-01
1.520530309399588585e+09 6.569459568709135056e-03 -7.245476357638835907e-03 8.706812746822834015e-03 1.622415671345475013e-02 -1.885525468841693295e-02 1.957712885394972957e-03 9.996886632696354580e-01
1.520530309449590683e+09 7.558654993772506714e-03 -6.378837395459413528e-03 8.059900254011154175e-03 1.889269684198571428e-02 -1.746300315546766083e-02 3.917177901075620354e-03 9.996613252717744258e-01
1.520530309499591589e+09 8.614305406808853149e-03 -5.437517538666725159e-03 7.435617968440055847e-03 2.126623912044653050e-02 -1.535761061322892841e-02 4.893133070228245125e-03 9.996439106595316204e-01
1.520530309549593687e+09 9.858710691332817078e-03 -4.811248276382684708e-03 7.436138112097978592e-03 2.150337220039913455e-02 -1.526377262817357923e-02 6.143002794415733554e-03 9.996333756662161285e-01
1.520530309599596977e+09 1.105007994920015335e-02 -4.538380075246095657e-03 7.713117171078920364e-03 2.059757420704886460e-02 -1.686248658103293302e-02 6.796083074758605194e-03 9.996225336285344820e-01
1.520530309649599075e+09 1.225286442786455154e-02 -4.174998961389064789e-03 8.112045004963874817e-03 2.034279879634013147e-02 -1.751910885873350990e-02 7.435251919470638876e-03 9.996119088880552894e-01
1.520530309699599981e+09 1.371126808226108551e-02 -3.424766007810831070e-03 8.236514404416084290e-03 2.148171969963637296e-02 -1.661041671781411308e-02 9.610900194108828315e-03 9.995850440921301150e-01
1.520530309749601841e+09 1.498148310929536819e-02 -2.531035104766488075e-03 8.470926433801651001e-03 2.256900836156407186e-02 -1.501053739851387729e-02 1.086250425837019876e-02 9.995735738952986615e-01
1.520530309799602985e+09 1.604173704981803894e-02 -1.659973640926182270e-03 8.880630135536193848e-03 2.257997521112413072e-02 -1.438719672417029111e-02 1.265863689643887714e-02 9.995613598983352777e-01
1.520530309849604845e+09 1.664245128631591797e-02 -8.521816926077008247e-04 9.342416189610958099e-03 2.205714554461896820e-02 -1.319395547188416569e-02 1.372933928539464381e-02 9.995753633979860275e-01
1.520530309899606228e+09 1.703736372292041779e-02 -2.209798258263617754e-04 9.754315949976444244e-03 2.123686717780445127e-02 -1.112492961248852039e-02 1.467805072939458617e-02 9.996048150346090733e-01
1.520530309949608088e+09 1.726103946566581726e-02 4.702102451119571924e-04 1.021367590874433517e-02 2.023388440970674482e-02 -9.664019548707629068e-03 1.553722281350445114e-02 9.996278264209638165e-01
1.520530309999621868e+09 1.735341176390647888e-02 1.037516165524721146e-03 1.075993105769157410e-02 1.913188744732786245e-02 -8.326805084932298665e-03 1.513748316264427324e-02 9.996676906869005341e-01
1.520530310049623251e+09 1.709898933768272400e-02 1.324267825111746788e-03 1.130211912095546722e-02 1.775236465556222915e-02 -7.630582726245211875e-03 1.434261697514170597e-02 9.997104166180816875e-01
1.520530310099625111e+09 1.660834811627864838e-02 1.321742427535355091e-03 1.155945193022489548e-02 1.621697743605796452e-02 -6.762697412271852747e-03 1.340223207821803278e-02 9.997557980536397881e-01
1.520530310149627209e+09 1.621692068874835968e-02 1.377406530082225800e-03 1.165191922336816788e-02 1.538650900895053263e-02 -6.468561575162165567e-03 1.365153418878928965e-02 9.997674973042273150e-01
1.520530310199628115e+09 1.609407179057598114e-02 1.875261426903307438e-03 1.189229264855384827e-02 1.596990155875954373e-02 -5.950742133552893755e-03 1.530398918405199635e-02 9.997376349959614661e-01
1.520530310249729156e+09 1.615513116121292114e-02 2.355010015890002251e-03 1.205746736377477646e-02 1.814698811680573801e-02 -5.628023331441342481e-03 1.666911888012672510e-02 9.996805252936707964e-01
1.520530310299631119e+09 1.612716726958751678e-02 2.937783487141132355e-03 1.230343896895647049e-02 2.129335004896119182e-02 -5.478272339281458139e-03 1.863790718439412020e-02 9.995845187835068479e-01
1.520530310349633217e+09 1.621199958026409149e-02 3.394470317289233208e-03 1.225750334560871124e-02 2.418537897329678735e-02 -5.406985302864442296e-03 2.029883405603176080e-02 9.994867629387687025e-01
1.520530310399624825e+09 1.626821048557758331e-02 3.543104277923703194e-03 1.213105488568544388e-02 2.544484456224617788e-02 -5.036975688037817651e-03 2.089245789252080696e-02 9.994451930768042391e-01
1.520530310449626684e+09 1.622766256332397461e-02 3.470429917797446251e-03 1.208121888339519501e-02 2.493973363397773008e-02 -4.163786160548467799e-03 2.077664177438483945e-02 9.994643584078695131e-01
1.520530310499627829e+09 1.619051210582256317e-02 3.192951437085866928e-03 1.243400946259498596e-02 2.361194098632942232e-02 -3.563293337781932996e-03 2.062425064769851657e-02 9.995020857750461785e-01
1.520530310549629688e+09 1.614080555737018585e-02 2.972031477838754654e-03 1.288800220936536789e-02 2.252617291861747778e-02 -2.817620988629527048e-03 2.029448188621152394e-02 9.995362757552000987e-01
1.520530310599631786e+09 1.616122946143150330e-02 2.707624807953834534e-03 1.303506828844547272e-02 2.206451171832701785e-02 -2.610277280744142166e-03 2.011720197390109641e-02 9.995507200537102621e-01
1.520530310649632931e+09 1.624306291341781616e-02 2.538116648793220520e-03 1.305565144866704941e-02 2.271561298153526240e-02 -2.285179655474569617e-03 2.066989777762598055e-02 9.995256546015605092e-01
1.520530310699634790e+09 1.619304157793521881e-02 2.323839114978909492e-03 1.256267167627811432e-02 2.408766535334442085e-02 -1.645806344892976683e-03 2.129487485012760209e-02 9.994816676680056133e-01
1.520530310749635696e+09 1.613082922995090485e-02 2.008164767175912857e-03 1.213195268064737320e-02 2.570547157390648887e-02 -9.397627315385036206e-04 2.178518683607155379e-02 9.994317141314303932e-01
1.520530310799650908e+09 1.579848118126392365e-02 1.792402821592986584e-03 1.176496129482984543e-02 2.719298532664461698e-02 -1.076001079501569214e-03 2.200601038393203146e-02 9.993873719822979895e-01
1.520530310849652052e+09 1.540362462401390076e-02 1.668510260060429573e-03 1.159554719924926758e-02 2.776529533780602507e-02 -2.246332036109802404e-03 2.207573418834862453e-02 9.993681525480152539e-01
1.520530310899653912e+09 1.491220202296972275e-02 1.676189247518777847e-03 1.151552144438028336e-02 2.730071488293746643e-02 -3.613221370818959968e-03 2.171212428080301210e-02 9.993849104611400858e-01
1.520530310949655056e+09 1.431021839380264282e-02 1.302149728871881962e-03 1.123722083866596222e-02 2.665784072071976374e-02 -3.473367362359377087e-03 2.029065682833453704e-02 9.994326312927498401e-01
1.520530310999657154e+09 1.372772175818681717e-02 7.522425148636102676e-04 1.066858787089586258e-02 2.536267041873000935e-02 -1.791591406597095766e-03 1.934663578648963475e-02 9.994894861043850387e-01
1.520530311049659014e+09 1.320086605846881866e-02 4.491246727411635220e-05 1.023401785641908646e-02 2.435840658137743489e-02 -4.042175392224599462e-05 1.854264588174175943e-02 9.995313085034416289e-01
1.520530311099660158e+09 1.287581399083137512e-02 -1.720033324090763927e-04 9.807529859244823456e-03 2.511975157416764318e-02 4.492162531157088971e-04 1.877226485460524452e-02 9.995080781853835639e-01
1.520530311149662018e+09 1.314679626375436783e-02 1.408934076607692987e-05 9.216876700520515442e-03 2.852986370423835419e-02 -7.369299494259240468e-04 2.023135358965085298e-02 9.993879107449707977e-01
1.520530311199671984e+09 1.375568751245737076e-02 4.007017996627837420e-04 8.249673061072826385e-03 3.462396409330341374e-02 -2.618176979907951060e-03 2.243089390668398520e-02 9.991452253092714120e-01
1.520530311249673128e+09 1.435914076864719391e-02 4.689328488893806934e-04 6.955030839890241623e-03 4.074242476131524626e-02 -4.267974510551106500e-03 2.436200202592228581e-02 9.988635202446001227e-01
1.520530311299674988e+09 1.471417304128408432e-02 -3.903506512870080769e-05 5.861472804099321365e-03 4.383408035095286148e-02 -4.095203016050119951e-03 2.468242545612213748e-02 9.987254780897734108e-01
1.520530311349676847e+09 1.484656613320112228e-02 -7.402042974717915058e-04 5.585549864917993546e-03 4.350846831097450462e-02 -3.596508498209040859e-03 2.354137318652548688e-02 9.987691835756388192e-01
1.520530311399677992e+09 1.481360662728548050e-02 -1.353177940472960472e-03 6.128879729658365250e-03 4.035660767975452617e-02 -4.041120180597980623e-03 2.190562213304131020e-02 9.989370136716492210e-01
1.520530311449678898e+09 1.487840153276920319e-02 -1.733786310069262981e-03 6.980045232921838760e-03 3.506578490333506215e-02 -5.419964413711690979e-03 2.063235073079583773e-02 9.991573053419509076e-01
1.520530311499683857e+09 1.494466699659824371e-02 -2.069635316729545593e-03 7.986987940967082977e-03 3.143923708571148140e-02 -6.111168727267968226e-03 1.964423792299418298e-02 9.992939166755095970e-01
1.520530311549683094e+09 1.501813996583223343e-02 -2.344871172681450844e-03 8.391672745347023010e-03 3.127540682238945380e-02 -5.604601060890521645e-03 1.895845329664734569e-02 9.993152727861419615e-01
1.520530311599684000e+09 1.509546395391225815e-02 -2.502935472875833511e-03 8.347057737410068512e-03 3.322182202568218362e-02 -5.138080069549913302e-03 1.938565249622449527e-02 9.992467698981010171e-01
1.520530311649719238e+09 1.537431962788105011e-02 -2.562429290264844894e-03 8.085333742201328278e-03 3.562833641161360088e-02 -5.044160734639343939e-03 1.986628714987100086e-02 9.991548972616322022e-01
1.520530311699720383e+09 1.576149277389049530e-02 -2.615188481286168098e-03 7.649409119039773941e-03 3.734800061799840171e-02 -5.199292920734417851e-03 2.006981064552758667e-02 9.990872318789861817e-01
1.520530311749722242e+09 1.622082851827144623e-02 -2.668772824108600616e-03 7.352486252784729004e-03 3.711440038640520522e-02 -5.903434934877676080e-03 2.015778048185979526e-02 9.990902534936333401e-01
1.520530311799723148e+09 1.674106717109680176e-02 -2.555576385930180550e-03 7.492196280509233475e-03 3.494299166027136500e-02 -6.399066119445118855e-03 1.990102396620296518e-02 9.991706503554463881e-01
1.520530311849725246e+09 1.727344281971454620e-02 -2.502594375982880592e-03 7.929163053631782532e-03 3.242043300395913014e-02 -6.959462312159843574e-03 1.935206663293877888e-02 9.992627176699808711e-01
1.520530311899726152e+09 1.778652705252170563e-02 -2.538382075726985931e-03 8.435532450675964355e-03 3.095065314904033374e-02 -7.161234705278773580e-03 1.920390430324898229e-02 9.993107543935747517e-01
1.520530311949728251e+09 1.821298711001873016e-02 -2.665632404386997223e-03 8.629435673356056213e-03 3.045662052439459741e-02 -6.375341610548972138e-03 1.888404629216912378e-02 9.993373514890840914e-01
1.520530311999729156e+09 1.855755969882011414e-02 -2.935376018285751343e-03 8.733931928873062134e-03 2.966935784653683059e-02 -5.725697222469110920e-03 1.910577925359628268e-02 9.993607530793890970e-01
1.520530312049720764e+09 1.880058646202087402e-02 -3.228514688089489937e-03 8.946764282882213593e-03 2.870809745725091261e-02 -5.186828604148237612e-03 1.852703402539255390e-02 9.994026670765082665e-01
1.520530312099721670e+09 1.891868188977241516e-02 -3.113629529252648354e-03 9.625466540455818176e-03 2.775533736896273682e-02 -5.598718497907694165e-03 1.840273202711409026e-02 9.994296548795489343e-01
1.520530312149723530e+09 1.902189478278160095e-02 -2.911739051342010498e-03 1.043662242591381073e-02 2.658681812612736020e-02 -6.224179332795009255e-03 1.791699887177889555e-02 9.994665486373168761e-01
1.520530312199725628e+09 1.892938651144504547e-02 -2.689117100089788437e-03 1.096268743276596069e-02 2.536299567433457011e-02 -6.311808070387813115e-03 1.731166381344812280e-02 9.995084721128263405e-01
1.520530312249726534e+09 1.875063404440879822e-02 -2.463479526340961456e-03 1.125812157988548279e-02 2.432838018909476430e-02 -6.110528790396954971e-03 1.716800361832349422e-02 9.995379187439753510e-01
1.520530312299728394e+09 1.849177666008472443e-02 -2.365994499996304512e-03 1.130597386509180069e-02 2.388795290427805224e-02 -5.437833790421684257e-03 1.686764757583665564e-02 9.995575411825814438e-01
1.520530312349729538e+09 1.826629228889942169e-02 -2.295982092618942261e-03 1.105205155909061432e-02 2.412252648777749725e-02 -4.818851517691172780e-03 1.639406915910513601e-02 9.995629629404561012e-01
1.520530312399731636e+09 1.800746284425258636e-02 -2.229199977591633797e-03 1.058865524828433990e-02 2.460622051620387635e-02 -4.496990845112754272e-03 1.580304352472277143e-02 9.995621915621872855e-01
1.520530312449712276e+09 1.780614443123340607e-02 -2.168893814086914062e-03 1.020678598433732986e-02 2.518879467203234690e-02 -4.783118668673693938e-03 1.487011294631921179e-02 9.995606665629331866e-01
1.520530312499714136e+09 1.766857877373695374e-02 -2.010888885706663132e-03 9.942071512341499329e-03 2.585820316696077134e-02 -5.965873685222097822e-03 1.432650817696288353e-02 9.995451529788955680e-01
1.520530312549715281e+09 1.778541877865791321e-02 -1.703868038021028042e-03 1.008367445319890976e-02 2.609635680481083367e-02 -6.884714528412852648e-03 1.388361199744436204e-02 9.995393069736091540e-01
1.520530312599717140e+09 1.814133301377296448e-02 -1.503342180512845516e-03 1.058254484087228775e-02 2.577042177213894128e-02 -7.571601221009748549e-03 1.336582734570257447e-02 9.995498541223447608e-01
1.520530312649719238e+09 1.861027255654335022e-02 -1.354836858808994293e-03 1.144555956125259399e-02 2.486399037904545029e-02 -8.349467494062668554e-03 1.320919221282642990e-02 9.995686997981084732e-01
1.520530312699720383e+09 1.933378167450428009e-02 -1.100513385608792305e-03 1.246989984065294266e-02 2.355520401635707861e-02 -8.734177703141172977e-03 1.350723099189866244e-02 9.995931278347851556e-01
1.520530312749722242e+09 2.020555548369884491e-02 -8.511702762916684151e-04 1.334405224770307541e-02 2.272869386477895451e-02 -8.369154956366670062e-03 1.390190284259080686e-02 9.996099743489320621e-01
1.520530312799724102e+09 2.115789614617824554e-02 -5.706356023438274860e-04 1.390989311039447784e-02 2.280153883224913386e-02 -7.792925428942699094e-03 1.441880030005598598e-02 9.996056514136199000e-01
1.520530312849719763e+09 2.218917571008205414e-02 -3.444885951466858387e-04 1.400918327271938324e-02 2.373380536552077355e-02 -6.966366285985127818e-03 1.500038584787720397e-02 9.995814947507060122e-01
1.520530312899721622e+09 2.348302118480205536e-02 -1.562902907608076930e-04 1.403895579278469086e-02 2.552341996973415614e-02 -6.146897918282941999e-03 1.582125918766004793e-02 9.995301188242142754e-01
1.520530312949723482e+09 2.501096390187740326e-02 1.825706276576966047e-04 1.398760080337524414e-02 2.787639949572523132e-02 -5.594734110168381874e-03 1.742854716786320854e-02 9.994437708270580423e-01
1.520530312999724627e+09 2.677876688539981842e-02 4.816410364583134651e-04 1.399273891001939774e-02 2.948471074192886288e-02 -4.642243191557542288e-03 1.880286326304255948e-02 9.993775831705085100e-01
1.520530313049725533e+09 2.880380861461162567e-02 7.363329059444367886e-04 1.407071109861135483e-02 2.932281302077771948e-02 -3.810069147365717848e-03 2.036077763164646434e-02 9.993553395784081639e-01
1.520530313099727392e+09 3.092264384031295776e-02 8.091395138762891293e-04 1.417728420346975327e-02 2.803504929900935139e-02 -2.004177008182585901e-03 2.078668143273059918e-02 9.993887797850926624e-01
1.520530313149728537e+09 3.296897560358047485e-02 5.997465341351926327e-04 1.418153662234544754e-02 2.632437759825886209e-02 3.507555132551170218e-04 2.004582938228463562e-02 9.994523844781252331e-01
1.520530313199730635e+09 3.506596386432647705e-02 5.907820886932313442e-04 1.439671684056520462e-02 2.467669132367880311e-02 8.995468226961664910e-04 2.024502272959517041e-02 9.994900653710909744e-01
1.520530313249735832e+09 3.728079050779342651e-02 9.247249108739197254e-04 1.475002616643905640e-02 2.387521828339175464e-02 1.300181822752013896e-04 2.133391294193631715e-02 9.994872791615599938e-01
1.520530313299737692e+09 3.937163949012756348e-02 1.328462851233780384e-03 1.533027086406946182e-02 2.422333320358550923e-02 -4.920627306339237297e-04 2.253663923425116081e-02 9.994523940112417515e-01
1.520530313349738836e+09 4.120252653956413269e-02 1.587558188475668430e-03 1.551626902073621750e-02 2.499496603318268617e-02 -9.662332899348986706e-05 2.330559354845957235e-02 9.994158752222652708e-01
1.520530313399789810e+09 4.297051578760147095e-02 1.603007782250642776e-03 1.561344694346189499e-02 2.551806132405817773e-02 5.467252864586018149e-04 2.376867246893034011e-02 9.993916048510651517e-01
1.520530313449742794e+09 4.472789913415908813e-02 1.464684261009097099e-03 1.536043547093868256e-02 2.536008100408302171e-02 3.757463965527102013e-04 2.447511229354161835e-02 9.993786539567124372e-01
1.520530313499743938e+09 4.677003249526023865e-02 1.271858578547835350e-03 1.512919552624225616e-02 2.491326025244278153e-02 4.662813066878023546e-04 2.479613153969001740e-02 9.993819409545098287e-01
1.520530313549745798e+09 4.901477694511413574e-02 1.219943747855722904e-03 1.462876237928867340e-02 2.466942773957477714e-02 8.706380724285257095e-04 2.469121137487310241e-02 9.993903168458206920e-01
1.520530313599746943e+09 5.153023824095726013e-02 1.183654065243899822e-03 1.404820848256349564e-02 2.438866202118686669e-02 1.205839261454507783e-03 2.495036125900394405e-02 9.993904235030156569e-01
1.520530313649744987e+09 5.426897108554840088e-02 1.148253213614225388e-03 1.342807151377201080e-02 2.441983225936693314e-02 1.658564501288140947e-03 2.536904551283643630e-02 9.993784730951468243e-01
1.520530313699746132e+09 5.737531185150146484e-02 1.125819282606244087e-03 1.281940843909978867e-02 2.513544651838580182e-02 1.676878663117081130e-03 2.615848194631451712e-02 9.993403480439159159e-01
1.520530313749747992e+09 6.074147671461105347e-02 8.623551693744957447e-04 1.219204906374216080e-02 2.612165934281420951e-02 1.823204346351295661e-03 2.665730207386272574e-02 9.993016176736791989e-01
1.520530313799750090e+09 6.447401642799377441e-02 4.218802205286920071e-04 1.139737386256456375e-02 2.645557064173956890e-02 2.024644335471715434e-03 2.697670896457048453e-02 9.992838739671403570e-01
1.520530313849751234e+09 6.843013316392898560e-02 -2.576997794676572084e-04 1.064321305602788925e-02 2.594902042922768437e-02 2.798328726663496836e-03 2.671891495862965121e-02 9.993022151874449976e-01
1.520530313899753094e+09 7.297401130199432373e-02 -1.278022769838571548e-03 1.004472281783819199e-02 2.468806132132050912e-02 3.409048284428528933e-03 2.627051050365892398e-02 9.993441540809983037e-01
1.520530313949754238e+09 7.842880487442016602e-02 -2.469836501404643059e-03 9.967138059437274933e-03 2.284819410084800231e-02 4.187098637537410226e-03 2.559873607184248029e-02 9.994023879013165246e-01
1.520530313999756098e+09 8.477447181940078735e-02 -3.735949983820319176e-03 1.017985120415687561e-02 2.154138620367356677e-02 4.900923319054801414e-03 2.532423957560389974e-02 9.994351567365249434e-01
1.520530314049757004e+09 9.218496084213256836e-02 -4.875143058598041534e-03 1.060813944786787033e-02 2.148255790978616936e-02 6.039470615569625563e-03 2.668713838904365754e-02 9.993947273950068988e-01
1.520530314099762678e+09 1.006429940462112427e-01 -6.021187175065279007e-03 1.108486484736204147e-02 2.220604080857106755e-02 7.380216930452797482e-03 2.883233911551361453e-02 9.993103223577726180e-01
1.520530314149764776e+09 1.103310137987136841e-01 -7.179229054600000381e-03 1.123575214296579361e-02 2.269216539619238818e-02 9.506724409253925270e-03 3.126270203770238620e-02 9.992083522879200430e-01
1.520530314199765921e+09 1.212558746337890625e-01 -8.432055823504924774e-03 1.139271818101406097e-02 2.305999296925180866e-02 1.077480560749877886e-02 3.481291362751842700e-02 9.990696679076698228e-01
1.520530314249767780e+09 1.336369812488555908e-01 -9.783230721950531006e-03 1.153356581926345825e-02 2.313014587537744540e-02 1.158875367586058823e-02 3.854390826972609735e-02 9.989219510428822835e-01
1.520530314299768925e+09 1.473227888345718384e-01 -1.096968352794647217e-02 1.165941823273897171e-02 2.267153020106535757e-02 1.181900227155759445e-02 4.179815637393455990e-02 9.987988921837003264e-01
1.520530314349770784e+09 1.623974740505218506e-01 -1.230602245777845383e-02 1.203413214534521103e-02 2.196712542959487757e-02 1.208674221262120117e-02 4.480687028437690955e-02 9.986809803127149054e-01
1.520530314399772882e+09 1.793492585420608521e-01 -1.400367077440023422e-02 1.299028564244508743e-02 2.223432252265710590e-02 1.173841116114010021e-02 4.896684367767430851e-02 9.984838971288503284e-01
1.520530314449774027e+09 1.985473483800888062e-01 -1.674047112464904785e-02 1.498249359428882599e-02 2.408875351233447787e-02 1.042191317125222561e-02 5.366139886807335529e-02 9.982141904178654102e-01
1.520530314499774218e+09 2.200892269611358643e-01 -2.103219181299209595e-02 1.905743405222892761e-02 2.811731742967623834e-02 8.439775473279760923e-03 5.828228908052732887e-02 9.978684088746638814e-01
1.520530314549776554e+09 2.438962459564208984e-01 -2.698712237179279327e-02 2.579981647431850433e-02 3.312255677432045936e-02 6.267170627767500168e-03 6.421859296314715027e-02 9.973663274458828276e-01
1.520530314599777460e+09 2.694145143032073975e-01 -3.502461314201354980e-02 3.622154891490936279e-02 3.619458835743447067e-02 6.579204347663443128e-03 7.108422244725000338e-02 9.967917029965978060e-01
1.520530314649779320e+09 2.960884869098663330e-01 -4.430569708347320557e-02 5.139075964689254761e-02 3.727035953214008490e-02 7.542745177279446336e-03 7.870835031457491804e-02 9.961721853606905208e-01
1.520530314699780464e+09 3.231146037578582764e-01 -5.386389419436454773e-02 7.024158537387847900e-02 3.740472184292873564e-02 6.870119534449227981e-03 8.702290425712630451e-02 9.954801366054927270e-01
1.520530314749782324e+09 3.497598767280578613e-01 -6.262304633855819702e-02 9.214074909687042236e-02 3.817094334138654288e-02 2.996145392484687951e-03 9.549473581369949393e-02 9.946932982729337347e-01
1.520530314799787283e+09 3.750534951686859131e-01 -7.065409421920776367e-02 1.153754517436027527e-01 3.697165664060635820e-02 -1.303197053100706854e-03 1.043029972014158646e-01 9.938572749934928563e-01
1.520530314849784374e+09 3.985758125782012939e-01 -7.785375416278839111e-02 1.397053301334381104e-01 2.994902521872156234e-02 -4.937936551549007395e-03 1.126442668830586469e-01 9.931716577759553966e-01
1.520530314899810314e+09 4.194957315921783447e-01 -8.497459441423416138e-02 1.655568480491638184e-01 1.831532158800856444e-02 -8.338650183550290820e-03 1.192862766268350111e-01 9.926559323938735080e-01
1.520530314949812651e+09 4.379558563232421875e-01 -9.100806713104248047e-02 1.930875629186630249e-01 4.552213419566795635e-03 -1.356267260603590506e-02 1.246041863854983611e-01 9.921033857416132751e-01
1.520530314999919415e+09 4.538600444793701172e-01 -9.570425748825073242e-02 2.218099534511566162e-01 -8.011900225803652437e-03 -2.179998742832784872e-02 1.290810310502188418e-01 9.913620213755967026e-01
1.520530315049815416e+09 4.666486084461212158e-01 -9.988713264465332031e-02 2.504422664642333984e-01 -1.787860455287230629e-02 -2.867434838695645180e-02 1.322543137044860651e-01 9.906396588822703464e-01
1.520530315099816561e+09 4.768373370170593262e-01 -1.034515872597694397e-01 2.752504646778106689e-01 -2.433142490524157348e-02 -3.031089966694764173e-02 1.334318994186187712e-01 9.902954909222804192e-01
1.520530315149818420e+09 4.847114384174346924e-01 -1.064580529928207397e-01 2.936986982822418213e-01 -2.702123851444153055e-02 -2.977032393406710276e-02 1.339107152533794420e-01 9.901775097538495496e-01
1.520530315199819326e+09 4.902286529541015625e-01 -1.095712259411811829e-01 3.038220703601837158e-01 -2.864854509048902695e-02 -3.118249864997467771e-02 1.365602272760187141e-01 9.897263343816131709e-01
1.520530315249821424e+09 4.943299591541290283e-01 -1.121062114834785461e-01 3.051204681396484375e-01 -3.287308540943359447e-02 -3.279915330091830866e-02 1.373741873701914973e-01 9.894300927517751809e-01
